player_id,year-0,g-0,w-0,l-0,gs-0,cg-0,sho-0,sv-0,ipouts-0,h-0,er-0,hr-0,bb-0,so-0,ibb-0,wp-0,hbp-0,bfp-0,gf-0,r-0,tbf-0,era-0,baopp-0,tbf_per_g-0,starter_ratio-0,w_per_g-0,l_per_g-0,p_win-0,gf_per_g-0,cg_per_g-0,sho_per_g-0,sv_per_g-0,ipouts_per_g-0,bb_per_bfp-0,hbp_per_bfp-0,hr_per_tbf-0,so_per_tbf-0,wp_per_bfp-0,so_per_bb-0,year-1,g-1,w-1,l-1,gs-1,cg-1,sho-1,sv-1,ipouts-1,h-1,er-1,hr-1,bb-1,so-1,ibb-1,wp-1,hbp-1,bfp-1,gf-1,r-1,tbf-1,era-1,baopp-1,tbf_per_g-1,starter_ratio-1,w_per_g-1,l_per_g-1,p_win-1,gf_per_g-1,cg_per_g-1,sho_per_g-1,sv_per_g-1,ipouts_per_g-1,bb_per_bfp-1,hbp_per_bfp-1,hr_per_tbf-1,so_per_tbf-1,wp_per_bfp-1,so_per_bb-1,year-2,g-2,w-2,l-2,gs-2,cg-2,sho-2,sv-2,ipouts-2,h-2,er-2,hr-2,bb-2,so-2,ibb-2,wp-2,hbp-2,bfp-2,gf-2,r-2,tbf-2,era-2,baopp-2,tbf_per_g-2,starter_ratio-2,w_per_g-2,l_per_g-2,p_win-2,gf_per_g-2,cg_per_g-2,sho_per_g-2,sv_per_g-2,ipouts_per_g-2,bb_per_bfp-2,hbp_per_bfp-2,hr_per_tbf-2,so_per_tbf-2,wp_per_bfp-2,so_per_bb-2,year-3,g-3,w-3,l-3,gs-3,cg-3,sho-3,sv-3,ipouts-3,h-3,er-3,hr-3,bb-3,so-3,ibb-3,wp-3,hbp-3,bfp-3,gf-3,r-3,tbf-3,era-3,baopp-3,tbf_per_g-3,starter_ratio-3,w_per_g-3,l_per_g-3,p_win-3,gf_per_g-3,cg_per_g-3,sho_per_g-3,sv_per_g-3,ipouts_per_g-3,bb_per_bfp-3,hbp_per_bfp-3,hr_per_tbf-3,so_per_tbf-3,wp_per_bfp-3,so_per_bb-3,year-4,g-4,w-4,l-4,gs-4,cg-4,sho-4,sv-4,ipouts-4,h-4,er-4,hr-4,bb-4,so-4,ibb-4,wp-4,hbp-4,bfp-4,gf-4,r-4,tbf-4,era-4,baopp-4,tbf_per_g-4,starter_ratio-4,w_per_g-4,l_per_g-4,p_win-4,gf_per_g-4,cg_per_g-4,sho_per_g-4,sv_per_g-4,ipouts_per_g-4,bb_per_bfp-4,hbp_per_bfp-4,hr_per_tbf-4,so_per_tbf-4,wp_per_bfp-4,so_per_bb-4,year-5,g-5,w-5,l-5,gs-5,cg-5,sho-5,sv-5,ipouts-5,h-5,er-5,hr-5,bb-5,so-5,ibb-5,wp-5,hbp-5,bfp-5,gf-5,r-5,tbf-5,era-5,baopp-5,tbf_per_g-5,starter_ratio-5,w_per_g-5,l_per_g-5,p_win-5,gf_per_g-5,cg_per_g-5,sho_per_g-5,sv_per_g-5,ipouts_per_g-5,bb_per_bfp-5,hbp_per_bfp-5,hr_per_tbf-5,so_per_tbf-5,wp_per_bfp-5,so_per_bb-5
gearyge01,2003.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,28.0,2.0,3.0,24.0,4.5,0.33333333,4.8,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.6,0.10714286,0.0,0.0,0.125,0.0,1.0,2004.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,134.0,52.0,27.0,8.0,16.0,30.0,3.0,2.0,3.0,200.0,16.0,29.0,178.0,5.44029851,0.29213483,5.39393939,0.0,0.03030303,0.0,1.0,0.48484848,0.0,0.0,0.0,4.06060606,0.08,0.015,0.04494382,0.16853933,0.01,1.875,2005.0,40.0,2.0,1.0,0.0,0.0,0.0,0.0,174.0,54.0,24.0,5.0,21.0,42.0,4.0,3.0,1.0,247.0,12.0,29.0,219.0,3.72413793,0.24657534,5.475,0.0,0.05,0.025,0.66666667,0.3,0.0,0.0,0.0,4.35,0.08502024,0.00404858,0.02283105,0.19178082,0.01214575,2.0,2006.0,81.0,7.0,1.0,0.0,0.0,0.0,1.0,274.0,103.0,30.0,6.0,20.0,60.0,4.0,2.0,6.0,390.0,17.0,34.0,360.0,2.95620438,0.28611111,4.44444444,0.0,0.08641975,0.01234568,0.875,0.20987654,0.0,0.0,0.01234568,3.38271605,0.05128205,0.01538462,0.01666667,0.16666667,0.00512821,3.0,2007.0,57.0,3.0,2.0,0.0,0.0,0.0,0.0,202.0,72.0,33.0,8.0,25.0,38.0,6.0,3.0,9.0,296.0,10.0,44.0,254.0,4.41089109,0.28346457,4.45614035,0.0,0.05263158,0.03508772,0.6,0.1754386,0.0,0.0,0.0,3.54385965,0.08445946,0.03040541,0.03149606,0.1496063,0.01013514,1.52,2008.0,55.0,2.0,3.0,0.0,0.0,0.0,0.0,192.0,45.0,18.0,3.0,28.0,45.0,5.0,0.0,2.0,262.0,8.0,18.0,228.0,2.53125,0.19736842,4.14545455,0.0,0.03636364,0.05454545,0.4,0.14545455,0.0,0.0,0.0,3.49090909,0.10687023,0.00763359,0.01315789,0.19736842,0.0,1.60714286
pavliro01,1992.0,13.0,4.0,4.0,12.0,1.0,0.0,0.0,186.0,66.0,29.0,3.0,34.0,45.0,0.0,9.0,3.0,275.0,0.0,32.0,238.0,4.20967742,0.27731092,18.30769231,0.92307692,0.30769231,0.30769231,0.5,0.0,0.07692308,0.0,0.0,14.30769231,0.12363636,0.01090909,0.01260504,0.18907563,0.03272727,1.32352941,1993.0,26.0,12.0,6.0,26.0,2.0,0.0,0.0,499.0,151.0,63.0,18.0,80.0,131.0,3.0,6.0,5.0,712.0,0.0,67.0,627.0,3.40881764,0.24082935,24.11538462,1.0,0.46153846,0.23076923,0.66666667,0.0,0.07692308,0.0,0.0,19.19230769,0.11235955,0.00702247,0.02870813,0.20893142,0.00842697,1.6375,1994.0,11.0,2.0,5.0,11.0,0.0,0.0,0.0,151.0,61.0,43.0,8.0,30.0,31.0,1.0,5.0,4.0,245.0,0.0,45.0,211.0,7.68874172,0.28909953,19.18181818,1.0,0.18181818,0.45454545,0.28571429,0.0,0.0,0.0,0.0,13.72727273,0.12244898,0.01632653,0.03791469,0.14691943,0.02040816,1.03333333,1995.0,31.0,10.0,10.0,31.0,2.0,1.0,0.0,575.0,174.0,93.0,19.0,90.0,149.0,5.0,10.0,4.0,819.0,0.0,96.0,725.0,4.36695652,0.24,23.38709677,1.0,0.32258065,0.32258065,0.5,0.0,0.06451613,0.03225806,0.0,18.5483871,0.10989011,0.004884,0.0262069,0.20551724,0.01221001,1.65555556,1996.0,34.0,15.0,8.0,34.0,7.0,0.0,0.0,603.0,216.0,116.0,28.0,81.0,127.0,5.0,8.0,5.0,877.0,0.0,120.0,791.0,5.19402985,0.27307206,23.26470588,1.0,0.44117647,0.23529412,0.65217391,0.0,0.20588235,0.0,0.0,17.73529412,0.09236032,0.00570125,0.03539823,0.16055626,0.00912201,1.56790123,1997.0,11.0,3.0,5.0,11.0,0.0,0.0,0.0,173.0,59.0,28.0,7.0,31.0,35.0,1.0,0.0,1.0,256.0,0.0,29.0,224.0,4.3699422,0.26339286,20.36363636,1.0,0.27272727,0.45454545,0.375,0.0,0.0,0.0,0.0,15.72727273,0.12109375,0.00390625,0.03125,0.15625,0.0,1.12903226
richacl01,2008.0,13.0,2.0,5.0,8.0,0.0,0.0,0.0,143.0,61.0,32.0,5.0,13.0,29.0,2.0,1.0,0.0,215.0,3.0,37.0,201.0,6.04195804,0.30348259,15.46153846,0.61538462,0.15384615,0.38461538,0.28571429,0.23076923,0.0,0.0,0.0,11.0,0.06046512,0.0,0.02487562,0.14427861,0.00465116,2.23076923,2009.0,38.0,9.0,5.0,26.0,1.0,0.0,0.0,459.0,154.0,75.0,17.0,71.0,114.0,0.0,7.0,3.0,663.0,3.0,81.0,576.0,4.41176471,0.26736111,15.15789474,0.68421053,0.23684211,0.13157895,0.64285714,0.07894737,0.02631579,0.0,0.0,12.07894737,0.10708899,0.00452489,0.02951389,0.19791667,0.01055807,1.6056338,2010.0,33.0,14.0,9.0,33.0,1.0,1.0,0.0,605.0,206.0,84.0,16.0,78.0,153.0,6.0,4.0,4.0,861.0,0.0,89.0,771.0,3.74876033,0.26718547,23.36363636,1.0,0.42424242,0.27272727,0.60869565,0.0,0.03030303,0.03030303,0.0,18.33333333,0.09059233,0.00464576,0.02075227,0.19844358,0.00464576,1.96153846,2011.0,18.0,5.0,9.0,18.0,0.0,0.0,0.0,299.0,104.0,43.0,8.0,38.0,53.0,2.0,3.0,2.0,427.0,0.0,52.0,382.0,3.88294314,0.27225131,21.22222222,1.0,0.27777778,0.5,0.35714286,0.0,0.0,0.0,0.0,16.61111111,0.08899297,0.00468384,0.02094241,0.13874346,0.00702576,1.39473684,2012.0,33.0,14.0,14.0,33.0,1.0,1.0,0.0,656.0,228.0,97.0,31.0,42.0,107.0,4.0,4.0,6.0,910.0,0.0,110.0,853.0,3.99237805,0.26729191,25.84848485,1.0,0.42424242,0.42424242,0.5,0.0,0.03030303,0.03030303,0.0,19.87878788,0.04615385,0.00659341,0.03634232,0.12543962,0.0043956,2.54761905,2013.0,12.0,2.0,5.0,11.0,0.0,0.0,0.0,158.0,65.0,41.0,13.0,21.0,24.0,1.0,0.0,0.0,239.0,1.0,44.0,211.0,7.00632911,0.30805687,17.58333333,0.91666667,0.16666667,0.41666667,0.28571429,0.08333333,0.0,0.0,0.0,13.16666667,0.08786611,0.0,0.06161137,0.11374408,0.0,1.14285714
dayleke01,1982.0,20.0,5.0,6.0,11.0,0.0,0.0,0.0,214.0,79.0,36.0,9.0,25.0,34.0,2.0,2.0,0.0,313.0,3.0,39.0,288.0,4.54205607,0.27430556,14.4,0.55,0.25,0.3,0.45454545,0.15,0.0,0.0,0.0,10.7,0.0798722,0.0,0.03125,0.11805556,0.00638978,1.36,1983.0,24.0,5.0,8.0,16.0,0.0,0.0,0.0,314.0,100.0,50.0,12.0,39.0,70.0,2.0,3.0,2.0,436.0,3.0,59.0,395.0,4.29936306,0.25316456,16.45833333,0.66666667,0.20833333,0.33333333,0.38461538,0.125,0.0,0.0,0.0,13.08333333,0.08944954,0.00458716,0.03037975,0.17721519,0.00688073,1.79487179,1984.0,7.0,0.0,5.0,6.0,0.0,0.0,0.0,71.0,44.0,21.0,6.0,11.0,10.0,1.0,0.0,1.0,124.0,1.0,28.0,112.0,7.98591549,0.39285714,16.0,0.85714286,0.0,0.71428571,0.0,0.14285714,0.0,0.0,0.0,10.14285714,0.08870968,0.00806452,0.05357143,0.08928571,0.0,0.90909091,1985.0,57.0,4.0,4.0,0.0,0.0,0.0,11.0,196.0,65.0,20.0,2.0,18.0,62.0,9.0,4.0,0.0,271.0,27.0,24.0,253.0,2.75510204,0.256917,4.43859649,0.0,0.07017544,0.07017544,0.5,0.47368421,0.0,0.0,0.19298246,3.43859649,0.06642066,0.0,0.00790514,0.24505929,0.01476015,3.44444444,1986.0,31.0,0.0,3.0,0.0,0.0,0.0,5.0,116.0,42.0,14.0,1.0,11.0,33.0,3.0,0.0,1.0,170.0,13.0,19.0,158.0,3.25862069,0.26582278,5.09677419,0.0,0.0,0.09677419,0.0,0.41935484,0.0,0.0,0.16129032,3.74193548,0.06470588,0.00588235,0.00632911,0.20886076,0.0,3.0,1987.0,53.0,9.0,5.0,0.0,0.0,0.0,4.0,183.0,52.0,18.0,2.0,33.0,63.0,8.0,5.0,2.0,260.0,29.0,21.0,225.0,2.6557377,0.23111111,4.24528302,0.0,0.16981132,0.09433962,0.64285714,0.54716981,0.0,0.0,0.0754717,3.45283019,0.12692308,0.00769231,0.00888889,0.28,0.01923077,1.90909091
bankswi01,1991.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,52.0,21.0,11.0,1.0,12.0,16.0,0.0,3.0,0.0,85.0,2.0,15.0,73.0,5.71153846,0.28767123,14.6,0.6,0.2,0.2,0.5,0.4,0.0,0.0,0.0,10.4,0.14117647,0.0,0.01369863,0.21917808,0.03529412,1.33333333,1992.0,16.0,4.0,4.0,12.0,0.0,0.0,0.0,213.0,80.0,45.0,6.0,37.0,37.0,0.0,5.0,2.0,324.0,2.0,46.0,285.0,5.70422535,0.28070175,17.8125,0.75,0.25,0.25,0.5,0.125,0.0,0.0,0.0,13.3125,0.11419753,0.00617284,0.02105263,0.12982456,0.0154321,1.0,1993.0,31.0,11.0,12.0,30.0,0.0,0.0,0.0,514.0,186.0,77.0,17.0,78.0,138.0,2.0,9.0,3.0,754.0,1.0,91.0,673.0,4.04474708,0.27637444,21.70967742,0.96774194,0.35483871,0.38709677,0.47826087,0.03225806,0.0,0.0,0.0,16.58064516,0.10344828,0.00397878,0.02526003,0.20505201,0.01193634,1.76923077,1994.0,23.0,8.0,12.0,23.0,1.0,1.0,0.0,415.0,139.0,83.0,16.0,56.0,91.0,3.0,8.0,2.0,598.0,0.0,88.0,540.0,5.4,0.25740741,23.47826087,1.0,0.34782609,0.52173913,0.4,0.0,0.04347826,0.04347826,0.0,18.04347826,0.09364548,0.00334448,0.02962963,0.16851852,0.01337793,1.625,1995.0,25.0,2.0,6.0,15.0,0.0,0.0,0.0,272.0,106.0,57.0,14.0,58.0,62.0,7.0,9.0,2.0,430.0,2.0,71.0,370.0,5.65808824,0.28648649,14.8,0.6,0.08,0.24,0.25,0.08,0.0,0.0,0.0,10.88,0.13488372,0.00465116,0.03783784,0.16756757,0.02093023,1.06896552,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391
tejedro01,2005.0,26.0,4.0,3.0,13.0,0.0,0.0,0.0,257.0,67.0,34.0,5.0,51.0,72.0,4.0,3.0,8.0,371.0,5.0,36.0,307.0,3.57198444,0.21824104,11.80769231,0.5,0.15384615,0.11538462,0.57142857,0.19230769,0.0,0.0,0.0,9.88461538,0.13746631,0.02156334,0.01628664,0.23452769,0.00808625,1.41176471,2006.0,14.0,5.0,5.0,14.0,0.0,0.0,0.0,221.0,83.0,35.0,10.0,32.0,40.0,1.0,1.0,3.0,329.0,0.0,40.0,288.0,4.2760181,0.28819444,20.57142857,1.0,0.35714286,0.35714286,0.5,0.0,0.0,0.0,0.0,15.78571429,0.09726444,0.00911854,0.03472222,0.13888889,0.00303951,1.25,2007.0,19.0,5.0,9.0,19.0,0.0,0.0,0.0,286.0,110.0,70.0,17.0,60.0,69.0,2.0,10.0,6.0,454.0,0.0,78.0,379.0,6.60839161,0.29023747,19.94736842,1.0,0.26315789,0.47368421,0.35714286,0.0,0.0,0.0,0.0,15.05263158,0.13215859,0.01321586,0.04485488,0.18205805,0.02202643,1.15,2008.0,29.0,2.0,2.0,1.0,0.0,0.0,0.0,136.0,27.0,20.0,4.0,24.0,45.0,0.0,5.0,1.0,186.0,15.0,23.0,158.0,3.97058824,0.17088608,5.44827586,0.03448276,0.06896552,0.06896552,0.5,0.51724138,0.0,0.0,0.0,4.68965517,0.12903226,0.00537634,0.02531646,0.28481013,0.02688172,1.875,2009.0,35.0,4.0,2.0,6.0,0.0,0.0,0.0,221.0,43.0,29.0,4.0,50.0,87.0,2.0,6.0,3.0,313.0,5.0,30.0,257.0,3.54298643,0.16731518,7.34285714,0.17142857,0.11428571,0.05714286,0.66666667,0.14285714,0.0,0.0,0.0,6.31428571,0.15974441,0.00958466,0.0155642,0.3385214,0.01916933,1.74,2010.0,54.0,3.0,5.0,0.0,0.0,0.0,0.0,183.0,55.0,24.0,5.0,26.0,56.0,1.0,4.0,0.0,258.0,12.0,28.0,227.0,3.54098361,0.24229075,4.2037037,0.0,0.05555556,0.09259259,0.375,0.22222222,0.0,0.0,0.0,3.38888889,0.10077519,0.0,0.02202643,0.24669604,0.01550388,2.15384615
zambrca01,2001.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,23.0,11.0,13.0,2.0,8.0,4.0,0.0,1.0,1.0,42.0,1.0,13.0,31.0,15.26086957,0.35483871,5.16666667,0.16666667,0.16666667,0.33333333,0.33333333,0.16666667,0.0,0.0,0.0,3.83333333,0.19047619,0.02380952,0.06451613,0.12903226,0.02380952,0.5,2002.0,32.0,4.0,8.0,16.0,0.0,0.0,0.0,325.0,94.0,44.0,9.0,63.0,93.0,2.0,6.0,4.0,477.0,3.0,53.0,400.0,3.65538462,0.235,12.5,0.5,0.125,0.25,0.33333333,0.09375,0.0,0.0,0.0,10.15625,0.13207547,0.00838574,0.0225,0.2325,0.01257862,1.47619048,2003.0,32.0,13.0,11.0,32.0,3.0,1.0,0.0,642.0,188.0,74.0,9.0,94.0,168.0,12.0,6.0,10.0,907.0,0.0,88.0,786.0,3.11214953,0.23918575,24.5625,1.0,0.40625,0.34375,0.54166667,0.0,0.09375,0.03125,0.0,20.0625,0.10363837,0.01102536,0.01145038,0.21374046,0.00661521,1.78723404,2004.0,31.0,16.0,8.0,31.0,1.0,1.0,0.0,629.0,174.0,64.0,14.0,81.0,188.0,4.0,6.0,20.0,887.0,0.0,73.0,773.0,2.74721781,0.22509702,24.93548387,1.0,0.51612903,0.25806452,0.66666667,0.0,0.03225806,0.03225806,0.0,20.29032258,0.09131905,0.02254791,0.01811125,0.24320828,0.00676437,2.32098765,2005.0,33.0,14.0,6.0,33.0,2.0,0.0,0.0,670.0,170.0,81.0,21.0,86.0,202.0,3.0,7.0,8.0,909.0,0.0,88.0,801.0,3.2641791,0.21223471,24.27272727,1.0,0.42424242,0.18181818,0.7,0.0,0.06060606,0.0,0.0,20.3030303,0.09460946,0.00880088,0.02621723,0.25218477,0.00770077,2.34883721,2006.0,33.0,16.0,7.0,33.0,0.0,0.0,0.0,642.0,162.0,81.0,20.0,115.0,210.0,4.0,9.0,9.0,917.0,0.0,91.0,778.0,3.40654206,0.20822622,23.57575758,1.0,0.48484848,0.21212121,0.69565217,0.0,0.0,0.0,0.0,19.45454545,0.12540894,0.00981461,0.02570694,0.26992288,0.00981461,1.82608696
urbinug01,1995.0,7.0,2.0,2.0,4.0,0.0,0.0,0.0,70.0,26.0,16.0,6.0,14.0,15.0,1.0,2.0,0.0,109.0,0.0,17.0,95.0,6.17142857,0.27368421,13.57142857,0.57142857,0.28571429,0.28571429,0.5,0.0,0.0,0.0,0.0,10.0,0.12844037,0.0,0.06315789,0.15789474,0.01834862,1.07142857,1996.0,33.0,10.0,5.0,17.0,0.0,0.0,0.0,342.0,102.0,47.0,18.0,44.0,108.0,4.0,3.0,1.0,484.0,2.0,54.0,439.0,3.71052632,0.23234624,13.3030303,0.51515152,0.3030303,0.15151515,0.66666667,0.06060606,0.0,0.0,0.0,10.36363636,0.09090909,0.00206612,0.04100228,0.24601367,0.00619835,2.45454545,1997.0,63.0,5.0,8.0,0.0,0.0,0.0,27.0,193.0,52.0,27.0,9.0,29.0,84.0,2.0,2.0,1.0,276.0,50.0,29.0,246.0,3.77720207,0.21138211,3.9047619,0.0,0.07936508,0.12698413,0.38461538,0.79365079,0.0,0.0,0.42857143,3.06349206,0.10507246,0.00362319,0.03658537,0.34146341,0.00724638,2.89655172,1998.0,64.0,6.0,3.0,0.0,0.0,0.0,34.0,208.0,37.0,10.0,2.0,33.0,94.0,2.0,3.0,0.0,272.0,59.0,11.0,239.0,1.29807692,0.15481172,3.734375,0.0,0.09375,0.046875,0.66666667,0.921875,0.0,0.0,0.53125,3.25,0.12132353,0.0,0.0083682,0.39330544,0.01102941,2.84848485,1999.0,71.0,6.0,6.0,0.0,0.0,0.0,41.0,227.0,59.0,31.0,6.0,36.0,100.0,6.0,6.0,0.0,323.0,62.0,35.0,287.0,3.68722467,0.20557491,4.04225352,0.0,0.08450704,0.08450704,0.5,0.87323944,0.0,0.0,0.57746479,3.1971831,0.11145511,0.0,0.02090592,0.34843206,0.01857585,2.77777778,2000.0,13.0,0.0,1.0,0.0,0.0,0.0,8.0,40.0,11.0,6.0,1.0,5.0,22.0,0.0,1.0,0.0,54.0,11.0,6.0,49.0,4.05,0.2244898,3.76923077,0.0,0.0,0.07692308,0.0,0.84615385,0.0,0.0,0.61538462,3.07692308,0.09259259,0.0,0.02040816,0.44897959,0.01851852,4.4
borbope02,1992.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,2.0,1.0,6.0,6.75,0.33333333,3.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,2.0,0.14285714,0.0,0.0,0.16666667,0.0,1.0,1993.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,11.0,0.0,4.0,8.0,21.6,0.375,2.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66666667,0.27272727,0.0,0.0,0.25,0.0,0.66666667,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391,1995.0,41.0,2.0,2.0,0.0,0.0,0.0,2.0,96.0,29.0,11.0,2.0,17.0,33.0,4.0,0.0,1.0,143.0,19.0,12.0,125.0,3.09375,0.232,3.04878049,0.0,0.04878049,0.04878049,0.5,0.46341463,0.0,0.0,0.04878049,2.34146341,0.11888112,0.00699301,0.016,0.264,0.0,1.94117647,1996.0,43.0,3.0,0.0,0.0,0.0,0.0,1.0,108.0,26.0,11.0,1.0,7.0,31.0,0.0,0.0,1.0,140.0,19.0,12.0,132.0,2.75,0.1969697,3.06976744,0.0,0.06976744,0.0,1.0,0.44186047,0.0,0.0,0.02325581,2.51162791,0.05,0.00714286,0.00757576,0.23484848,0.0,4.42857143,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391
appieke01,1989.0,6.0,1.0,4.0,5.0,0.0,0.0,0.0,65.0,34.0,22.0,3.0,12.0,10.0,1.0,0.0,0.0,106.0,0.0,22.0,94.0,9.13846154,0.36170213,15.66666667,0.83333333,0.16666667,0.66666667,0.2,0.0,0.0,0.0,0.0,10.83333333,0.11320755,0.0,0.03191489,0.10638298,0.0,0.83333333,1990.0,32.0,12.0,8.0,24.0,3.0,3.0,0.0,557.0,179.0,57.0,13.0,54.0,127.0,2.0,6.0,6.0,784.0,1.0,67.0,724.0,2.76301616,0.24723757,22.625,0.75,0.375,0.25,0.6,0.03125,0.09375,0.09375,0.0,17.40625,0.06887755,0.00765306,0.0179558,0.17541436,0.00765306,2.35185185,1991.0,34.0,13.0,10.0,31.0,6.0,3.0,0.0,623.0,205.0,79.0,13.0,61.0,158.0,3.0,7.0,2.0,881.0,1.0,97.0,818.0,3.42375602,0.25061125,24.05882353,0.91176471,0.38235294,0.29411765,0.56521739,0.02941176,0.17647059,0.08823529,0.0,18.32352941,0.0692395,0.00227015,0.01589242,0.19315403,0.00794552,2.59016393,1992.0,30.0,15.0,8.0,30.0,3.0,0.0,0.0,625.0,167.0,57.0,10.0,68.0,150.0,5.0,4.0,2.0,852.0,0.0,59.0,782.0,2.4624,0.21355499,26.06666667,1.0,0.5,0.26666667,0.65217391,0.0,0.1,0.0,0.0,20.83333333,0.07981221,0.00234742,0.01278772,0.19181586,0.00469484,2.20588235,1993.0,34.0,18.0,8.0,34.0,5.0,1.0,0.0,716.0,183.0,68.0,8.0,81.0,186.0,3.0,5.0,1.0,953.0,0.0,74.0,871.0,2.56424581,0.21010333,25.61764706,1.0,0.52941176,0.23529412,0.69230769,0.0,0.14705882,0.02941176,0.0,21.05882353,0.08499475,0.00104932,0.00918485,0.21354765,0.00524659,2.2962963,1994.0,23.0,7.0,6.0,23.0,1.0,0.0,0.0,465.0,137.0,66.0,11.0,63.0,145.0,7.0,11.0,4.0,653.0,0.0,68.0,586.0,3.83225806,0.2337884,25.47826087,1.0,0.30434783,0.26086957,0.53846154,0.0,0.04347826,0.0,0.0,20.2173913,0.09647779,0.00612557,0.01877133,0.24744027,0.01684533,2.3015873
narvech01,2006.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,6.0,5.0,1.0,5.0,12.0,0.0,1.0,1.0,40.0,1.0,5.0,34.0,4.82142857,0.17647059,6.8,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.6,0.125,0.025,0.02941176,0.35294118,0.025,2.4,2007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391,2008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391,2009.0,21.0,2.0,0.0,4.0,0.0,0.0,0.0,141.0,45.0,20.0,7.0,16.0,46.0,1.0,4.0,2.0,205.0,5.0,22.0,182.0,3.82978723,0.24725275,8.66666667,0.19047619,0.0952381,0.0,1.0,0.23809524,0.0,0.0,0.0,6.71428571,0.07804878,0.0097561,0.03846154,0.25274725,0.0195122,2.875,2010.0,37.0,12.0,9.0,28.0,0.0,0.0,0.0,503.0,172.0,93.0,21.0,59.0,137.0,3.0,6.0,5.0,724.0,2.0,96.0,647.0,4.99204771,0.26584235,17.48648649,0.75675676,0.32432432,0.24324324,0.57142857,0.05405405,0.0,0.0,0.0,13.59459459,0.08149171,0.00690608,0.0324575,0.21174652,0.00828729,2.3220339,2011.0,30.0,11.0,8.0,28.0,0.0,0.0,0.0,485.0,160.0,80.0,17.0,65.0,126.0,1.0,4.0,1.0,699.0,0.0,82.0,623.0,4.45360825,0.25682183,20.76666667,0.93333333,0.36666667,0.26666667,0.57894737,0.0,0.0,0.0,0.0,16.16666667,0.09298999,0.00143062,0.02728732,0.20224719,0.00572246,1.93846154
