player_id,year-0,g-0,ab-0,r-0,h-0,double-0,triple-0,hr-0,rbi-0,sb-0,cs-0,bb-0,so-0,ibb-0,hbp-0,sh-0,sf-0,g_idp-0,ob-0,pa-0,tb-0,war-0,ab_per_g-0,r_per_ab-0,batting_avg-0,double_per_ab-0,triple_per_ab-0,hr_per_ab-0,rbi_per_ab-0,sb_per_ob-0,cs_per_ob-0,sb_ratio-0,bb_per_pa-0,so_per_ab-0,slg-0,obp-0,rc-0,rc_per_ab-0,babip-0,iso-0,pa_per_so-0,year-1,g-1,ab-1,r-1,h-1,double-1,triple-1,hr-1,rbi-1,sb-1,cs-1,bb-1,so-1,ibb-1,hbp-1,sh-1,sf-1,g_idp-1,ob-1,pa-1,tb-1,war-1,ab_per_g-1,r_per_ab-1,batting_avg-1,double_per_ab-1,triple_per_ab-1,hr_per_ab-1,rbi_per_ab-1,sb_per_ob-1,cs_per_ob-1,sb_ratio-1,bb_per_pa-1,so_per_ab-1,slg-1,obp-1,rc-1,rc_per_ab-1,babip-1,iso-1,pa_per_so-1,year-2,g-2,ab-2,r-2,h-2,double-2,triple-2,hr-2,rbi-2,sb-2,cs-2,bb-2,so-2,ibb-2,hbp-2,sh-2,sf-2,g_idp-2,ob-2,pa-2,tb-2,war-2,ab_per_g-2,r_per_ab-2,batting_avg-2,double_per_ab-2,triple_per_ab-2,hr_per_ab-2,rbi_per_ab-2,sb_per_ob-2,cs_per_ob-2,sb_ratio-2,bb_per_pa-2,so_per_ab-2,slg-2,obp-2,rc-2,rc_per_ab-2,babip-2,iso-2,pa_per_so-2,year-3,g-3,ab-3,r-3,h-3,double-3,triple-3,hr-3,rbi-3,sb-3,cs-3,bb-3,so-3,ibb-3,hbp-3,sh-3,sf-3,g_idp-3,ob-3,pa-3,tb-3,war-3,ab_per_g-3,r_per_ab-3,batting_avg-3,double_per_ab-3,triple_per_ab-3,hr_per_ab-3,rbi_per_ab-3,sb_per_ob-3,cs_per_ob-3,sb_ratio-3,bb_per_pa-3,so_per_ab-3,slg-3,obp-3,rc-3,rc_per_ab-3,babip-3,iso-3,pa_per_so-3,year-4,g-4,ab-4,r-4,h-4,double-4,triple-4,hr-4,rbi-4,sb-4,cs-4,bb-4,so-4,ibb-4,hbp-4,sh-4,sf-4,g_idp-4,ob-4,pa-4,tb-4,war-4,ab_per_g-4,r_per_ab-4,batting_avg-4,double_per_ab-4,triple_per_ab-4,hr_per_ab-4,rbi_per_ab-4,sb_per_ob-4,cs_per_ob-4,sb_ratio-4,bb_per_pa-4,so_per_ab-4,slg-4,obp-4,rc-4,rc_per_ab-4,babip-4,iso-4,pa_per_so-4,year-5,g-5,ab-5,r-5,h-5,double-5,triple-5,hr-5,rbi-5,sb-5,cs-5,bb-5,so-5,ibb-5,hbp-5,sh-5,sf-5,g_idp-5,ob-5,pa-5,tb-5,war-5,ab_per_g-5,r_per_ab-5,batting_avg-5,double_per_ab-5,triple_per_ab-5,hr_per_ab-5,rbi_per_ab-5,sb_per_ob-5,cs_per_ob-5,sb_ratio-5,bb_per_pa-5,so_per_ab-5,slg-5,obp-5,rc-5,rc_per_ab-5,babip-5,iso-5,pa_per_so-5
philljr01,1993.0,11.0,16.0,1.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,11.0,0.2,1.45454545,0.0625,0.3125,0.0625,0.0625,0.0625,0.25,0.0,0.0,0.6901578192252511,0.0,0.3125,0.6875,0.3125,3.4375,0.21484375,0.4,0.375,3.2,1994.0,15.0,38.0,1.0,5.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,1.0,6.0,40.0,8.0,-0.1,2.53333333,0.02631579,0.13157895,0.0,0.0,0.02631579,0.07894737,0.16666667,0.0,1.0,0.025,0.34210526,0.21052632,0.15,1.23076923,0.03155819,0.16,0.07894737,3.0,1995.0,92.0,231.0,27.0,45.0,9.0,0.0,9.0,28.0,1.0,1.0,19.0,69.0,2.0,0.0,2.0,0.0,3.0,66.0,254.0,81.0,-0.1,2.51086957,0.11688312,0.19480519,0.03896104,0.0,0.03896104,0.12121212,0.01515152,0.01515152,0.5,0.07480315,0.2987013,0.35064935,0.256,20.736,0.082944,0.23529412,0.15584416,3.62318841,1996.0,50.0,104.0,12.0,17.0,5.0,0.0,7.0,15.0,0.0,0.0,11.0,51.0,1.0,1.0,0.0,0.0,1.0,30.0,117.0,43.0,0.0,2.08,0.11538462,0.16346154,0.04807692,0.0,0.06730769,0.14423077,0.0,0.0,0.6901578192252511,0.09401709,0.49038462,0.41346154,0.25,10.46956522,0.0910397,0.2173913,0.25,2.25490196,1997.0,13.0,15.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,16.0,5.0,0.0,1.15384615,0.13333333,0.13333333,0.0,0.0,0.06666667,0.26666667,0.0,0.0,0.6901578192252511,0.0,0.46666667,0.33333333,0.125,0.66666667,0.04444444,0.125,0.2,2.14285714,1998.0,36.0,58.0,4.0,11.0,0.0,0.0,2.0,9.0,0.0,0.0,7.0,22.0,1.0,0.0,0.0,0.0,1.0,19.0,66.0,17.0,0.0,1.61111111,0.06896552,0.18965517,0.0,0.0,0.03448276,0.15517241,0.0,0.0,0.6901578192252511,0.10606061,0.37931034,0.29310345,0.27692308,4.70769231,0.07242604,0.26470588,0.10344828,2.95454545
belleal01,1989.0,62.0,218.0,22.0,49.0,8.0,4.0,7.0,37.0,2.0,2.0,12.0,55.0,0.0,2.0,0.0,2.0,4.0,63.0,234.0,86.0,0.0,3.51612903,0.10091743,0.22477064,0.03669725,0.01834862,0.03211009,0.16972477,0.03174603,0.03174603,0.5,0.05128205,0.25229358,0.39449541,0.26923077,22.80869565,0.09916824,0.26582278,0.16972477,4.18181818,1990.0,9.0,23.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,25.0,7.0,-0.1,2.55555556,0.04347826,0.17391304,0.0,0.0,0.04347826,0.13043478,0.0,0.0,0.6901578192252511,0.04,0.26086957,0.30434783,0.20833333,1.45833333,0.06076389,0.1875,0.13043478,4.0,1991.0,123.0,461.0,60.0,130.0,31.0,2.0,28.0,95.0,3.0,1.0,25.0,99.0,2.0,5.0,0.0,5.0,24.0,162.0,498.0,249.0,2.5,3.74796748,0.13015184,0.28199566,0.06724512,0.00433839,0.06073753,0.20607375,0.01851852,0.00617284,0.75,0.0502008,0.21475054,0.54013015,0.32258065,79.41358025,0.16340243,0.30088496,0.25813449,4.90909091,1992.0,153.0,585.0,81.0,152.0,23.0,1.0,34.0,112.0,8.0,2.0,52.0,128.0,5.0,4.0,1.0,8.0,18.0,213.0,655.0,279.0,2.0,3.82352941,0.13846154,0.25982906,0.03931624,0.0017094,0.05811966,0.19145299,0.03755869,0.00938967,0.8,0.07938931,0.21880342,0.47692308,0.32049307,89.35007849,0.140267,0.2737819,0.21709402,4.9765625,1993.0,159.0,594.0,93.0,172.0,36.0,3.0,38.0,129.0,23.0,12.0,76.0,96.0,13.0,8.0,1.0,14.0,18.0,269.0,706.0,328.0,4.7,3.73584906,0.15656566,0.28956229,0.06060606,0.00505051,0.06397306,0.21717172,0.08550186,0.04460967,0.65714286,0.10764873,0.16161616,0.55218855,0.3699422,121.40895522,0.1812074,0.28270042,0.26262626,6.97916667,1994.0,106.0,412.0,90.0,147.0,35.0,2.0,36.0,101.0,9.0,6.0,58.0,71.0,9.0,5.0,1.0,4.0,5.0,219.0,489.0,294.0,5.7,3.88679245,0.2184466,0.35679612,0.08495146,0.00485437,0.08737864,0.24514563,0.04109589,0.02739726,0.6,0.11860941,0.1723301,0.71359223,0.43841336,128.23404255,0.27283839,0.3592233,0.35679612,6.61971831
anderga01,1994.0,5.0,13.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,5.0,0.1,2.6,0.0,0.38461538,0.0,0.0,0.0,0.07692308,0.0,0.0,0.6901578192252511,0.0,0.15384615,0.38461538,0.38461538,1.92307692,0.14792899,0.45454545,0.0,6.5,1995.0,106.0,374.0,50.0,120.0,19.0,1.0,16.0,69.0,6.0,2.0,19.0,65.0,4.0,1.0,2.0,4.0,8.0,144.0,404.0,189.0,3.0,3.52830189,0.13368984,0.32085561,0.05080214,0.0026738,0.04278075,0.18449198,0.04166667,0.01388889,0.75,0.0470297,0.17379679,0.50534759,0.35175879,66.84732824,0.17009498,0.35016835,0.18449198,6.04615385,1996.0,150.0,607.0,79.0,173.0,33.0,2.0,12.0,72.0,7.0,9.0,27.0,84.0,5.0,0.0,5.0,3.0,22.0,205.0,647.0,246.0,0.8,4.04666667,0.13014827,0.28500824,0.05436573,0.00329489,0.01976936,0.11861614,0.03414634,0.04390244,0.4375,0.04173107,0.1383855,0.40527183,0.31397174,77.60252366,0.12240146,0.31322957,0.12026359,7.54761905,1997.0,154.0,624.0,76.0,189.0,36.0,3.0,8.0,92.0,10.0,4.0,30.0,70.0,6.0,2.0,1.0,5.0,20.0,227.0,668.0,255.0,3.3,4.05194805,0.12179487,0.30288462,0.05769231,0.00480769,0.01282051,0.1474359,0.04405286,0.01762115,0.71428571,0.04491018,0.11217949,0.40865385,0.33434191,85.38990826,0.13056561,0.32849365,0.10576923,9.34285714,1998.0,156.0,622.0,62.0,183.0,41.0,7.0,15.0,79.0,8.0,3.0,29.0,80.0,8.0,1.0,3.0,3.0,13.0,221.0,666.0,283.0,0.2,3.98717949,0.09967846,0.29421222,0.0659164,0.01125402,0.02411576,0.12700965,0.0361991,0.01357466,0.72727273,0.04354354,0.12861736,0.45498392,0.32519084,92.15975422,0.14156644,0.31698113,0.1607717,8.1375,1999.0,157.0,620.0,88.0,188.0,36.0,2.0,21.0,80.0,3.0,4.0,34.0,81.0,8.0,0.0,0.0,6.0,15.0,230.0,668.0,291.0,2.7,3.94904459,0.14193548,0.30322581,0.05806452,0.00322581,0.03387097,0.12903226,0.01304348,0.0173913,0.42857143,0.0508982,0.13064516,0.46935484,0.33636364,98.77981651,0.15103947,0.31870229,0.16612903,8.07407407
hernami01,2003.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.8,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.6901578192252511,0.2,0.25,0.25,0.4,0.4,0.08,0.33333333,0.0,5.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038,2007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038,2008.0,5.0,15.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,3.0,-0.1,3.0,0.13333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6901578192252511,0.0,0.2,0.2,0.2,0.6,0.04,0.25,0.0,5.0
bochybr01,1978.0,54.0,154.0,8.0,41.0,8.0,0.0,3.0,15.0,0.0,0.0,11.0,35.0,4.0,0.0,0.0,2.0,8.0,56.0,171.0,58.0,0.6,2.85185185,0.05194805,0.26623377,0.05194805,0.0,0.01948052,0.0974026,0.0,0.0,0.6901578192252511,0.06432749,0.22727273,0.37662338,0.31137725,18.27878788,0.11078053,0.3220339,0.11038961,4.71428571,1979.0,56.0,129.0,11.0,28.0,4.0,0.0,1.0,6.0,0.0,0.0,13.0,25.0,4.0,1.0,0.0,0.0,5.0,46.0,147.0,35.0,0.0,2.30357143,0.08527132,0.21705426,0.03100775,0.0,0.00775194,0.04651163,0.0,0.0,0.6901578192252511,0.08843537,0.19379845,0.27131783,0.29370629,10.1056338,0.07116644,0.26213592,0.05426357,5.68,1980.0,22.0,22.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,11.0,29.0,5.0,0.0,1.0,0.0,0.18181818,0.04545455,0.0,0.0,0.0,0.0,0.0,0.6901578192252511,0.17241379,0.31818182,0.22727273,0.35714286,1.66666667,0.0617284,0.26666667,0.04545455,3.85714286,1981.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038,1982.0,17.0,49.0,4.0,15.0,4.0,0.0,2.0,8.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,19.0,53.0,25.0,0.7,2.88235294,0.08163265,0.30612245,0.08163265,0.0,0.04081633,0.16326531,0.0,0.0,0.6901578192252511,0.0754717,0.12244898,0.51020408,0.35849057,8.96226415,0.16909932,0.31707317,0.20408163,8.83333333,1983.0,23.0,42.0,2.0,9.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,2.0,9.0,44.0,12.0,0.0,1.82608696,0.04761905,0.21428571,0.02380952,0.02380952,0.0,0.07142857,0.0,0.0,0.6901578192252511,0.0,0.21428571,0.28571429,0.20454545,2.57142857,0.06122449,0.25714286,0.07142857,4.66666667
pascuva01,2004.0,32.0,62.0,6.0,11.0,1.0,0.0,2.0,6.0,1.0,0.0,10.0,22.0,1.0,1.0,0.0,1.0,3.0,23.0,75.0,18.0,0.0,1.9375,0.09677419,0.17741935,0.01612903,0.0,0.03225806,0.09677419,0.04347826,0.0,1.0,0.13333333,0.35483871,0.29032258,0.2972973,5.25,0.07291667,0.23076923,0.11290323,3.27272727,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038,2007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038,2008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038,2009.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038
stubbfr01,1984.0,87.0,217.0,22.0,42.0,2.0,3.0,8.0,17.0,2.0,2.0,24.0,63.0,3.0,0.0,3.0,1.0,0.0,69.0,248.0,74.0,-0.1,2.49425287,0.10138249,0.19354839,0.00921659,0.01382488,0.03686636,0.07834101,0.02898551,0.02898551,0.5,0.09677419,0.29032258,0.34101382,0.27272727,20.26556017,0.08408946,0.23129252,0.14746544,3.82539683,1985.0,10.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,-0.1,0.9,0.0,0.22222222,0.0,0.0,0.0,0.22222222,0.0,0.0,0.6901578192252511,0.0,0.33333333,0.22222222,0.22222222,0.44444444,0.04938272,0.33333333,0.0,3.0,1986.0,132.0,420.0,55.0,95.0,11.0,1.0,23.0,58.0,7.0,1.0,37.0,107.0,11.0,2.0,4.0,2.0,9.0,145.0,476.0,177.0,0.0,3.18181818,0.13095238,0.22619048,0.02619048,0.00238095,0.0547619,0.13809524,0.04827586,0.00689655,0.875,0.07773109,0.2547619,0.42142857,0.29067245,51.12472648,0.1118703,0.24657534,0.1952381,4.27102804,1987.0,129.0,386.0,48.0,90.0,16.0,3.0,16.0,52.0,8.0,1.0,31.0,85.0,9.0,1.0,3.0,2.0,7.0,131.0,432.0,160.0,0.0,2.99224806,0.12435233,0.23316062,0.04145078,0.00777202,0.04145078,0.13471503,0.0610687,0.00763359,0.88888889,0.07175926,0.22020725,0.41450777,0.29047619,46.42685851,0.11133539,0.25783972,0.18134715,4.90588235,1988.0,115.0,242.0,30.0,54.0,13.0,0.0,8.0,34.0,11.0,3.0,23.0,61.0,3.0,1.0,2.0,5.0,4.0,81.0,276.0,91.0,-0.1,2.10434783,0.12396694,0.2231405,0.05371901,0.0,0.03305785,0.14049587,0.13580247,0.03703704,0.78571429,0.08333333,0.25206612,0.37603306,0.28782288,26.44150943,0.09977928,0.25842697,0.15289256,4.3442623,1989.0,69.0,103.0,11.0,30.0,6.0,0.0,4.0,15.0,3.0,2.0,16.0,27.0,2.0,0.0,1.0,0.0,3.0,48.0,122.0,48.0,0.9,1.49275362,0.10679612,0.29126214,0.05825243,0.0,0.03883495,0.14563107,0.0625,0.04166667,0.6,0.13114754,0.26213592,0.46601942,0.38655462,18.55462185,0.15592119,0.36111111,0.17475728,4.40740741
gonzaal02,1998.0,25.0,86.0,11.0,13.0,2.0,0.0,3.0,7.0,0.0,0.0,9.0,30.0,0.0,1.0,2.0,0.0,2.0,23.0,98.0,24.0,0.0,3.44,0.12790698,0.15116279,0.02325581,0.0,0.03488372,0.08139535,0.0,0.0,0.6901578192252511,0.09183673,0.34883721,0.27906977,0.23958333,5.55789474,0.05850416,0.18867925,0.12790698,3.16666667,1999.0,136.0,560.0,81.0,155.0,28.0,8.0,14.0,59.0,3.0,5.0,15.0,113.0,0.0,12.0,1.0,3.0,13.0,182.0,591.0,241.0,0.7,4.11764706,0.14464286,0.27678571,0.05,0.01428571,0.025,0.10535714,0.01648352,0.02747253,0.375,0.02538071,0.20178571,0.43035714,0.30847458,71.25217391,0.12391682,0.3233945,0.15357143,5.08849558,2000.0,109.0,385.0,35.0,77.0,17.0,4.0,7.0,42.0,7.0,1.0,13.0,77.0,0.0,2.0,5.0,2.0,7.0,92.0,407.0,123.0,0.0,3.53211009,0.09090909,0.2,0.04415584,0.01038961,0.01818182,0.10909091,0.07608696,0.01086957,0.875,0.03194103,0.2,0.31948052,0.22885572,27.81407035,0.0698846,0.2310231,0.11948052,5.16883117,2001.0,145.0,515.0,57.0,129.0,36.0,1.0,9.0,48.0,2.0,2.0,30.0,107.0,6.0,10.0,3.0,3.0,13.0,175.0,567.0,194.0,-0.1,3.55172414,0.11067961,0.25048544,0.06990291,0.00194175,0.01747573,0.09320388,0.01142857,0.01142857,0.5,0.05291005,0.20776699,0.37669903,0.30286738,56.59816514,0.10384984,0.29850746,0.12621359,5.09345794,2002.0,42.0,151.0,15.0,34.0,7.0,1.0,2.0,18.0,3.0,1.0,12.0,32.0,1.0,4.0,3.0,2.0,2.0,51.0,173.0,49.0,0.3,3.5952381,0.09933775,0.22516556,0.04635762,0.00662252,0.01324503,0.1192053,0.05882353,0.01960784,0.75,0.06936416,0.21192053,0.32450331,0.29585799,13.82822086,0.08483571,0.26890756,0.09933775,5.09375,2003.0,150.0,528.0,52.0,135.0,33.0,6.0,18.0,77.0,0.0,4.0,33.0,106.0,13.0,13.0,3.0,5.0,8.0,194.0,595.0,234.0,1.3,3.52,0.09848485,0.25568182,0.0625,0.01136364,0.03409091,0.14583333,0.0,0.02061856,0.0,0.05546218,0.20075758,0.44318182,0.31260794,70.07486631,0.12491064,0.28606357,0.1875,5.29245283
yountro01,1974.0,107.0,344.0,48.0,86.0,14.0,5.0,3.0,26.0,7.0,7.0,12.0,46.0,0.0,1.0,5.0,2.0,4.0,99.0,364.0,119.0,1.5,3.21495327,0.13953488,0.25,0.04069767,0.01453488,0.00872093,0.0755814,0.07070707,0.07070707,0.5,0.03296703,0.13372093,0.34593023,0.27576602,32.75842697,0.09201805,0.27946128,0.09593023,7.73913043,1975.0,147.0,558.0,67.0,149.0,28.0,2.0,8.0,52.0,12.0,4.0,33.0,69.0,3.0,1.0,10.0,5.0,8.0,186.0,610.0,205.0,0.5,3.79591837,0.12007168,0.26702509,0.05017921,0.00358423,0.01433692,0.09318996,0.06451613,0.02150538,0.75,0.05409836,0.12365591,0.36738351,0.30653266,63.13028765,0.10681944,0.29012346,0.10035842,8.56521739,1976.0,161.0,638.0,59.0,161.0,19.0,3.0,2.0,54.0,16.0,11.0,38.0,69.0,3.0,0.0,8.0,6.0,13.0,202.0,693.0,192.0,1.4,3.96273292,0.09247649,0.2523511,0.02978056,0.00470219,0.0031348,0.0846395,0.07920792,0.05445545,0.59259259,0.05483405,0.10815047,0.30094044,0.29178886,56.52071006,0.08361052,0.27748691,0.04858934,9.79710145,1977.0,154.0,605.0,66.0,174.0,34.0,4.0,4.0,49.0,16.0,7.0,41.0,80.0,1.0,2.0,11.0,4.0,11.0,218.0,664.0,228.0,3.3,3.92857143,0.10909091,0.28760331,0.05619835,0.00661157,0.00661157,0.08099174,0.0733945,0.03211009,0.69565217,0.06174699,0.1322314,0.3768595,0.33282209,75.88235294,0.11746494,0.32380952,0.0892562,8.075,1978.0,127.0,502.0,66.0,147.0,23.0,9.0,9.0,71.0,16.0,5.0,24.0,43.0,1.0,1.0,13.0,5.0,5.0,173.0,546.0,215.0,5.0,3.95275591,0.1314741,0.29282869,0.04581673,0.01792829,0.01792829,0.14143426,0.09248555,0.02890173,0.76190476,0.04395604,0.08565737,0.42828685,0.32330827,69.89543726,0.13288106,0.3032967,0.13545817,12.23255814,1979.0,149.0,577.0,72.0,154.0,26.0,5.0,8.0,51.0,11.0,8.0,35.0,52.0,3.0,1.0,10.0,3.0,15.0,193.0,629.0,214.0,3.1,3.87248322,0.12478336,0.26689775,0.04506066,0.00866551,0.01386482,0.08838821,0.05699482,0.04145078,0.57894737,0.05564388,0.09012132,0.37088388,0.30844156,66.08823529,0.10798731,0.28076923,0.10398614,11.76923077
jahajo01,1992.0,47.0,133.0,17.0,30.0,3.0,1.0,2.0,10.0,10.0,0.0,12.0,30.0,1.0,2.0,1.0,4.0,1.0,45.0,153.0,41.0,0.0,2.82978723,0.12781955,0.22556391,0.02255639,0.0075188,0.01503759,0.07518797,0.22222222,0.0,1.0,0.07843137,0.22556391,0.30827068,0.29139073,11.87586207,0.0819025,0.26666667,0.08270677,4.83333333,1993.0,153.0,515.0,78.0,136.0,21.0,0.0,19.0,70.0,13.0,9.0,51.0,109.0,4.0,8.0,4.0,4.0,6.0,199.0,586.0,214.0,0.8,3.36601307,0.15145631,0.26407767,0.0407767,0.0,0.0368932,0.13592233,0.06532663,0.04522613,0.59090909,0.08703072,0.21165049,0.41553398,0.33737024,70.70318021,0.12491728,0.29923274,0.15145631,5.19266055,1994.0,84.0,291.0,45.0,70.0,14.0,0.0,12.0,39.0,3.0,3.0,32.0,75.0,3.0,10.0,1.0,4.0,8.0,115.0,341.0,120.0,0.0,3.46428571,0.15463918,0.24054983,0.04810997,0.0,0.04123711,0.13402062,0.02608696,0.02608696,0.5,0.09384164,0.25773196,0.41237113,0.33234421,37.89473684,0.11732117,0.27884615,0.17182131,4.30666667,1995.0,88.0,316.0,59.0,99.0,20.0,2.0,20.0,65.0,2.0,1.0,36.0,66.0,0.0,4.0,0.0,1.0,8.0,139.0,357.0,183.0,2.9,3.59090909,0.18670886,0.31329114,0.06329114,0.00632911,0.06329114,0.2056962,0.01438849,0.00719424,0.66666667,0.10084034,0.20886076,0.57911392,0.38935574,70.18465909,0.19938824,0.34199134,0.26582278,5.33333333,1996.0,148.0,543.0,108.0,163.0,28.0,1.0,34.0,118.0,3.0,1.0,85.0,118.0,1.0,5.0,0.0,3.0,16.0,254.0,637.0,295.0,4.2,3.66891892,0.19889503,0.30018416,0.05156538,0.00184162,0.0626151,0.21731123,0.01181102,0.00393701,0.75,0.13343799,0.21731123,0.54327808,0.39779874,116.49681529,0.18550448,0.32741117,0.24309392,5.3220339,1997.0,46.0,162.0,25.0,40.0,7.0,0.0,11.0,26.0,1.0,0.0,25.0,40.0,1.0,3.0,0.0,2.0,6.0,69.0,193.0,80.0,1.1,3.52173913,0.15432099,0.24691358,0.04320988,0.0,0.06790123,0.16049383,0.01449275,0.0,1.0,0.12953368,0.24691358,0.49382716,0.35416667,27.80748663,0.14870314,0.25663717,0.24691358,4.675
