player_id,active_years,extra_stints,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,ob,pa,tb,war,ab_per_g,r_per_ab,batting_avg,double_per_ab,triple_per_ab,hr_per_ab,rbi_per_ab,sb_per_ob,cs_per_ob,sb_ratio,bb_per_pa,so_per_ab,slg,obp,rc,rc_per_ab,babip,iso,pa_per_so
mirabdo01,6,1,217,549.0,57.0,127.0,29.0,2.0,19.0,72.0,1.0,0.0,78.0,152.0,5.0,7.0,4.0,5.0,10.0,217.0,648.0,217.0,4.8,2.52995392,0.10382514,0.23132969,0.05282332,0.00364299,0.03460838,0.13114754,0.00460829,0.00000000,1.00000000,0.12037037,0.27686703,0.39526412,0.33176839,70.94896332,0.11315624,0.28198433,0.16393443,4.12500000
jonesga02,5,0,564,1881.0,235.0,487.0,115.0,7.0,87.0,279.0,26.0,9.0,180.0,426.0,14.0,4.0,0.0,23.0,36.0,685.0,2102.0,877.0,2.8,3.33510638,0.12493355,0.25890484,0.06113769,0.00372142,0.04625199,0.14832536,0.03795620,0.01313869,0.74285714,0.08563273,0.22647528,0.46624136,0.32136015,283.82290150,0.13771126,0.28756290,0.20733652,4.83802817
daughja01,5,0,305,697.0,73.0,180.0,37.0,6.0,8.0,78.0,5.0,2.0,65.0,117.0,2.0,4.0,8.0,11.0,10.0,251.0,787.0,253.0,0.4,2.28524590,0.10473458,0.25824964,0.05308465,0.00860832,0.01147776,0.11190818,0.01992032,0.00796813,0.71428571,0.08259212,0.16786227,0.36298422,0.32046332,81.34514436,0.10675216,0.29502573,0.10473458,6.51282051
johnscl01,6,1,432,1139.0,166.0,297.0,59.0,4.0,64.0,203.0,1.0,3.0,187.0,228.0,14.0,23.0,1.0,4.0,24.0,521.0,1368.0,556.0,16.3,2.63657407,0.14574188,0.26075505,0.05179982,0.00351185,0.05618964,0.17822651,0.00191939,0.00575816,0.25000000,0.13669591,0.20017559,0.48814750,0.37472284,202.94419306,0.15304992,0.27379553,0.22739245,5.81578947
lakerti01,4,0,142,287.0,28.0,60.0,13.0,2.0,3.0,32.0,3.0,2.0,20.0,77.0,4.0,2.0,5.0,3.0,8.0,86.0,321.0,86.0,-1.8,2.02112676,0.09756098,0.20905923,0.04529617,0.00696864,0.01045296,0.11149826,0.03488372,0.02325581,0.60000000,0.06230530,0.26829268,0.29965157,0.26282051,22.41042345,0.07299812,0.27142857,0.09059233,3.98701299
krencwa01,6,1,359,669.0,70.0,183.0,29.0,3.0,9.0,76.0,5.0,4.0,56.0,89.0,6.0,2.0,5.0,11.0,12.0,247.0,749.0,245.0,3.7,1.86350975,0.10463378,0.27354260,0.04334828,0.00448430,0.01345291,0.11360239,0.02024291,0.01619433,0.55555556,0.07476636,0.13303438,0.36621824,0.32655827,80.76551724,0.11140071,0.29896907,0.09267564,8.14606742
tracyan01,3,0,136,263.0,34.0,59.0,10.0,1.0,13.0,41.0,1.0,0.0,29.0,95.0,1.0,2.0,0.0,4.0,4.0,91.0,299.0,110.0,-0.6,1.93382353,0.12927757,0.22433460,0.03802281,0.00380228,0.04942966,0.15589354,0.01098901,0.00000000,1.00000000,0.09698997,0.36121673,0.41825095,0.30201342,33.15068493,0.11352974,0.28930818,0.19391635,3.07368421
sosasa01,6,1,658,2317.0,330.0,587.0,93.0,24.0,95.0,304.0,125.0,58.0,140.0,585.0,16.0,20.0,17.0,16.0,46.0,763.0,2526.0,1013.0,58.4,3.52127660,0.14242555,0.25334484,0.04013811,0.01035822,0.04100129,0.13120414,0.16382700,0.07601573,0.68306011,0.05542359,0.25248166,0.43720328,0.29963899,299.73585674,0.12199262,0.29764065,0.18385844,4.20000000
willibe02,6,0,681,2670.0,430.0,760.0,148.0,27.0,79.0,369.0,67.0,39.0,348.0,423.0,16.0,14.0,9.0,18.0,64.0,1138.0,3075.0,1199.0,49.2,3.92070485,0.16104869,0.28464419,0.05543071,0.01011236,0.02958801,0.13820225,0.05887522,0.03427065,0.63207547,0.11317073,0.15842697,0.44906367,0.36786885,440.18952949,0.14585471,0.31152790,0.16441948,7.13475177
wilsobo02,5,0,191,389.0,36.0,81.0,20.0,0.0,8.0,37.0,0.0,2.0,34.0,76.0,1.0,1.0,20.0,3.0,13.0,117.0,448.0,125.0,0.9,2.03664921,0.09254499,0.20822622,0.05141388,0.00000000,0.02056555,0.09511568,0.00000000,0.01709402,0.00000000,0.07589286,0.19537275,0.32133676,0.27166276,33.98345154,0.08033913,0.23701299,0.11311054,5.56578947
knorrra01,6,0,172,464.0,57.0,105.0,18.0,2.0,16.0,64.0,0.0,1.0,37.0,116.0,3.0,2.0,3.0,2.0,15.0,147.0,511.0,175.0,-1.7,2.69767442,0.12284483,0.22629310,0.03879310,0.00431034,0.03448276,0.13793103,0.00000000,0.00680272,0.00000000,0.07240705,0.25000000,0.37715517,0.28514851,49.60079840,0.09900359,0.26646707,0.15086207,4.31896552
stewaia01,6,0,487,1421.0,194.0,329.0,66.0,10.0,59.0,204.0,16.0,12.0,167.0,442.0,21.0,21.0,0.0,11.0,24.0,538.0,1641.0,592.0,2.9,2.91786448,0.13652357,0.23152709,0.04644616,0.00703730,0.04152006,0.14356087,0.02973978,0.02230483,0.57142857,0.10176722,0.31104856,0.41660802,0.31913580,184.90680101,0.11644005,0.29001074,0.18508093,3.59276018
gentrcr01,6,0,417,901.0,142.0,246.0,36.0,9.0,4.0,77.0,76.0,12.0,73.0,174.0,6.0,29.0,13.0,3.0,14.0,354.0,1025.0,312.0,9.2,2.16067146,0.15760266,0.27302997,0.03995560,0.00998890,0.00443951,0.08546060,0.21468927,0.03389831,0.86363636,0.07121951,0.19311876,0.34628191,0.34592445,102.18480493,0.10491253,0.33333333,0.07325194,5.59770115
hudlere01,5,0,212,430.0,66.0,106.0,22.0,3.0,10.0,28.0,45.0,12.0,18.0,71.0,8.0,2.0,6.0,2.0,4.0,134.0,466.0,164.0,6.5,2.02830189,0.15348837,0.24651163,0.05116279,0.00697674,0.02325581,0.06511628,0.33582090,0.08955224,0.78947368,0.03862661,0.16511628,0.38139535,0.27876106,45.39285714,0.10132334,0.27350427,0.13488372,6.30985915
posesc01,2,0,69,128.0,19.0,27.0,4.0,1.0,0.0,8.0,3.0,3.0,11.0,15.0,0.0,0.0,0.0,0.0,1.0,38.0,139.0,33.0,-1.5,1.85507246,0.14843750,0.21093750,0.03125000,0.00781250,0.00000000,0.06250000,0.07894737,0.07894737,0.50000000,0.07913669,0.11718750,0.25781250,0.27338129,9.02158273,0.06490347,0.23893805,0.04687500,9.26666667
pauljo01,6,1,194,425.0,65.0,109.0,22.0,2.0,6.0,52.0,11.0,3.0,37.0,91.0,0.0,2.0,9.0,4.0,9.0,148.0,477.0,153.0,0.4,2.19072165,0.15294118,0.25647059,0.05176471,0.00470588,0.01411765,0.12235294,0.07432432,0.02027027,0.78571429,0.07756813,0.21411765,0.36000000,0.31623932,48.35064935,0.10465509,0.31024096,0.10352941,5.07692308
kendrho01,6,0,655,2472.0,337.0,723.0,163.0,18.0,50.0,305.0,61.0,22.0,111.0,447.0,13.0,31.0,11.0,13.0,70.0,878.0,2651.0,1072.0,30.7,3.77404580,0.13632686,0.29247573,0.06593851,0.00728155,0.02022654,0.12338188,0.06947608,0.02505695,0.73493976,0.04187099,0.18082524,0.43365696,0.32927293,346.12775842,0.13400223,0.33853119,0.14118123,5.77852349
buforda01,6,1,423,976.0,166.0,237.0,51.0,4.0,30.0,124.0,43.0,27.0,101.0,215.0,1.0,10.0,8.0,8.0,20.0,349.0,1104.0,386.0,2.5,2.30732861,0.17008197,0.24282787,0.05225410,0.00409836,0.03073770,0.12704918,0.12320917,0.07736390,0.61428571,0.09148551,0.22028689,0.39549180,0.31780822,121.14020427,0.11247930,0.28010825,0.15266393,5.00930233
jonesbo02,4,0,103,199.0,27.0,39.0,6.0,0.0,7.0,20.0,3.0,0.0,21.0,39.0,3.0,1.0,4.0,3.0,6.0,64.0,231.0,66.0,-0.5,1.93203883,0.13567839,0.19597990,0.03015075,0.00000000,0.03517588,0.10050251,0.04687500,0.00000000,1.00000000,0.09090909,0.19597990,0.33165829,0.27232143,18.00000000,0.08181818,0.20512821,0.13567839,5.64102564
lopezja01,6,0,458,1545.0,176.0,445.0,70.0,7.0,74.0,227.0,2.0,10.0,99.0,287.0,15.0,16.0,4.0,14.0,51.0,575.0,1693.0,751.0,29.7,3.37336245,0.11391586,0.28802589,0.04530744,0.00453074,0.04789644,0.14692557,0.00347826,0.01739130,0.16666667,0.05847608,0.18576052,0.48608414,0.33452808,248.50608273,0.15115942,0.30968280,0.19805825,5.72822300
sakatle01,6,0,326,822.0,93.0,186.0,33.0,3.0,14.0,71.0,15.0,8.0,64.0,101.0,3.0,5.0,15.0,6.0,19.0,258.0,915.0,267.0,4.2,2.52147239,0.11313869,0.22627737,0.04014599,0.00364964,0.01703163,0.08637470,0.05813953,0.03100775,0.65217391,0.06994536,0.12287105,0.32481752,0.28428094,75.33860045,0.08503228,0.24123422,0.09854015,8.77227723
womacto01,5,0,351,1362.0,190.0,379.0,55.0,17.0,9.0,103.0,122.0,15.0,92.0,210.0,3.0,4.0,12.0,5.0,10.0,478.0,1478.0,495.0,2.3,3.88034188,0.13950073,0.27826725,0.04038179,0.01248164,0.00660793,0.07562408,0.25523013,0.03138075,0.89051095,0.06224628,0.15418502,0.36343612,0.32467532,160.34731774,0.11028014,0.32229965,0.08516887,6.92380952
rolliji01,6,0,794,3308.0,503.0,904.0,186.0,52.0,59.0,308.0,171.0,48.0,262.0,475.0,20.0,13.0,28.0,15.0,41.0,1199.0,3646.0,1371.0,45.9,4.16624685,0.15205562,0.27327690,0.05622733,0.01571947,0.01783555,0.09310762,0.14261885,0.04003336,0.78082192,0.07185957,0.14359129,0.41444982,0.32768205,447.78319328,0.12542947,0.30297598,0.14117291,7.51578947
tagucso01,6,0,578,1267.0,178.0,359.0,68.0,6.0,19.0,154.0,36.0,12.0,93.0,177.0,5.0,12.0,27.0,10.0,38.0,469.0,1414.0,496.0,2.3,2.19204152,0.14048934,0.28334649,0.05367009,0.00473560,0.01499605,0.12154696,0.07675906,0.02558635,0.75000000,0.06577086,0.13970008,0.39147593,0.33574530,164.84705882,0.12121107,0.31452359,0.10812944,7.68361582
quinolu01,4,0,162,301.0,34.0,61.0,12.0,4.0,1.0,34.0,5.0,3.0,16.0,48.0,2.0,1.0,7.0,3.0,1.0,80.0,330.0,84.0,0.4,1.85802469,0.11295681,0.20265781,0.03986711,0.01328904,0.00332226,0.11295681,0.06250000,0.03750000,0.62500000,0.04848485,0.15946844,0.27906977,0.24299065,20.40378549,0.06436525,0.23529412,0.07641196,6.60416667
heepda01,6,0,379,847.0,94.0,207.0,46.0,3.0,13.0,74.0,6.0,6.0,96.0,117.0,15.0,4.0,2.0,15.0,22.0,322.0,979.0,298.0,0.6,2.23482850,0.11097993,0.24439197,0.05430933,0.00354191,0.01534829,0.08736718,0.01863354,0.01863354,0.50000000,0.09805924,0.13813459,0.35182999,0.31912682,95.75185578,0.10153961,0.26502732,0.10743802,8.05982906
heltoto01,6,0,821,2921.0,582.0,973.0,230.0,15.0,186.0,623.0,27.0,19.0,429.0,398.0,69.0,26.0,2.0,34.0,66.0,1497.0,3481.0,1791.0,61.3,3.55785627,0.19924683,0.33310510,0.07874016,0.00513523,0.06367682,0.21328312,0.01803607,0.01269205,0.58695652,0.12324045,0.13625471,0.61314618,0.41876833,749.54686567,0.22374533,0.33192746,0.28004108,8.41708543
perezto03,5,0,223,665.0,63.0,154.0,26.0,8.0,3.0,49.0,3.0,5.0,55.0,108.0,2.0,2.0,11.0,2.0,22.0,213.0,737.0,205.0,0.0,2.98206278,0.09473684,0.23157895,0.03909774,0.01203008,0.00451128,0.07368421,0.01408451,0.02347418,0.37500000,0.07462687,0.16240602,0.30827068,0.29143646,59.50694444,0.08264853,0.27158273,0.07669173,6.66666667
hancoga01,5,0,222,510.0,55.0,128.0,19.0,3.0,12.0,56.0,2.0,3.0,12.0,41.0,5.0,1.0,7.0,4.0,7.0,146.0,539.0,189.0,-1.9,2.29729730,0.10784314,0.25098039,0.03725490,0.00588235,0.02352941,0.10980392,0.01369863,0.02054795,0.40000000,0.02226345,0.08039216,0.37058824,0.26755218,50.68965517,0.09710662,0.25162690,0.11960784,12.73170732
cruzju01,6,0,681,2486.0,378.0,603.0,76.0,15.0,15.0,150.0,257.0,53.0,310.0,316.0,2.0,8.0,44.0,14.0,33.0,923.0,2864.0,754.0,17.1,3.65051395,0.15205149,0.24255833,0.03057120,0.00603379,0.00603379,0.06033789,0.27843987,0.05742145,0.82903226,0.10824022,0.12711183,0.30329847,0.32682754,246.20958512,0.08805779,0.27109267,0.06074014,8.84810127
jordari02,6,0,590,1856.0,228.0,523.0,102.0,8.0,46.0,263.0,10.0,6.0,70.0,265.0,16.0,13.0,0.0,23.0,54.0,622.0,1978.0,779.0,4.8,3.14576271,0.12284483,0.28178879,0.05495690,0.00431034,0.02478448,0.14170259,0.01607717,0.00964630,0.62500000,0.03538928,0.14278017,0.41971983,0.30886850,239.84787124,0.12453161,0.30420918,0.13793103,7.26792453
morame01,6,1,711,2332.0,380.0,654.0,138.0,10.0,76.0,312.0,58.0,35.0,265.0,452.0,7.0,64.0,25.0,21.0,31.0,990.0,2714.0,1040.0,28.1,3.27988748,0.16295026,0.28044597,0.05917667,0.00428816,0.03259005,0.13379074,0.05858586,0.03535354,0.62365591,0.09764186,0.19382504,0.44596913,0.36651752,368.02464382,0.14171145,0.31671233,0.16552316,5.74557522
tablepa01,6,0,575,1966.0,250.0,566.0,98.0,16.0,29.0,252.0,8.0,13.0,178.0,301.0,8.0,10.0,7.0,16.0,67.0,762.0,2185.0,783.0,3.0,3.41913043,0.12716175,0.28789420,0.04984741,0.00813835,0.01475076,0.12817904,0.01049869,0.01706037,0.38095238,0.08146453,0.15310275,0.39827060,0.34746544,271.71268657,0.12673166,0.32506053,0.11037640,7.12292359
elsteke01,6,0,531,1566.0,166.0,351.0,75.0,6.0,34.0,174.0,10.0,6.0,142.0,240.0,32.0,7.0,14.0,18.0,27.0,532.0,1779.0,540.0,6.4,2.94915254,0.10600255,0.22413793,0.04789272,0.00383142,0.02171137,0.11111111,0.01879699,0.01127820,0.62500000,0.07982012,0.15325670,0.34482759,0.28851702,155.86651054,0.09125674,0.24198473,0.12068966,7.11666667
simmsmi01,5,0,132,293.0,37.0,67.0,12.0,0.0,14.0,45.0,3.0,2.0,33.0,84.0,0.0,4.0,0.0,3.0,7.0,104.0,333.0,121.0,1.6,2.21969697,0.12627986,0.22866894,0.04095563,0.00000000,0.04778157,0.15358362,0.02884615,0.01923077,0.60000000,0.09909910,0.28668942,0.41296928,0.31231231,37.11656442,0.11385449,0.26767677,0.18430034,3.88095238
pauliro01,6,0,475,1576.0,157.0,431.0,77.0,1.0,31.0,192.0,4.0,2.0,129.0,281.0,12.0,4.0,2.0,9.0,54.0,576.0,1732.0,603.0,5.3,3.31789474,0.09961929,0.27347716,0.04885787,0.00063452,0.01967005,0.12182741,0.00694444,0.00347222,0.66666667,0.07448037,0.17829949,0.38261421,0.32828871,198.05278592,0.11615999,0.31421838,0.10913706,6.06761566
hollato01,6,1,580,1741.0,262.0,472.0,86.0,12.0,52.0,202.0,55.0,24.0,142.0,384.0,9.0,6.0,7.0,7.0,23.0,629.0,1912.0,738.0,6.5,3.00172414,0.15048823,0.27110856,0.04939690,0.00689259,0.02986789,0.11602527,0.08744038,0.03815580,0.69620253,0.07426778,0.22056289,0.42389431,0.32700422,240.64365374,0.12779801,0.32012195,0.15278576,4.90364583
nieveme01,6,0,375,1109.0,155.0,254.0,49.0,6.0,61.0,170.0,4.0,12.0,110.0,441.0,8.0,17.0,1.0,8.0,22.0,389.0,1253.0,498.0,-2.3,2.95733333,0.13976555,0.22903517,0.04418395,0.00541028,0.05500451,0.15329125,0.01028278,0.03084833,0.25000000,0.08778931,0.39765555,0.44905320,0.30627010,148.70549631,0.12198974,0.31382114,0.22001803,2.76417234
cochrda01,4,0,153,362.0,33.0,83.0,19.0,1.0,6.0,31.0,0.0,3.0,28.0,95.0,1.0,2.0,2.0,1.0,7.0,114.0,396.0,122.0,-1.4,2.36601307,0.09116022,0.22928177,0.05248619,0.00276243,0.01657459,0.08563536,0.00000000,0.02631579,0.00000000,0.07070707,0.26243094,0.33701657,0.28753181,34.72307692,0.08903353,0.29389313,0.10773481,4.10526316
spehrti01,5,0,246,276.0,37.0,56.0,20.0,1.0,7.0,35.0,6.0,0.0,28.0,71.0,1.0,3.0,11.0,3.0,3.0,88.0,322.0,99.0,1.2,1.12195122,0.13405797,0.20289855,0.07246377,0.00362319,0.02536232,0.12681159,0.06818182,0.00000000,1.00000000,0.08695652,0.25724638,0.35869565,0.28064516,27.35526316,0.08998442,0.24378109,0.15579710,4.28169014
pierzaj01,6,0,430,1428.0,184.0,430.0,106.0,12.0,26.0,193.0,6.0,10.0,60.0,193.0,17.0,34.0,5.0,13.0,35.0,541.0,1557.0,638.0,23.2,3.32093023,0.12885154,0.30112045,0.07422969,0.00840336,0.01820728,0.13515406,0.01109057,0.01848429,0.37500000,0.03853565,0.13515406,0.44677871,0.34136808,210.09408602,0.14119226,0.33060556,0.14565826,7.70984456
bostoda01,6,0,495,1350.0,179.0,323.0,63.0,13.0,38.0,123.0,51.0,22.0,109.0,240.0,14.0,0.0,14.0,7.0,18.0,446.0,1494.0,526.0,4.3,2.72727273,0.13259259,0.23925926,0.04666667,0.00962963,0.02814815,0.09111111,0.11434978,0.04932735,0.69863014,0.07295850,0.17777778,0.38962963,0.29467940,155.74503084,0.10674779,0.26413346,0.15037037,6.07916667
moralke01,5,0,330,1136.0,155.0,323.0,70.0,3.0,57.0,192.0,4.0,11.0,85.0,204.0,16.0,9.0,0.0,10.0,39.0,433.0,1256.0,570.0,12.5,3.44242424,0.13644366,0.28433099,0.06161972,0.00264085,0.05017606,0.16901408,0.00923788,0.02540416,0.26666667,0.06767516,0.17957746,0.50176056,0.33629032,190.46683047,0.15599249,0.30056497,0.21742958,5.98529412
lavalmi01,6,0,437,1226.0,92.0,330.0,58.0,2.0,8.0,142.0,3.0,5.0,167.0,132.0,31.0,4.0,18.0,10.0,25.0,532.0,1456.0,416.0,14.0,2.80549199,0.07504078,0.26916803,0.04730832,0.00163132,0.00652529,0.11582382,0.00563910,0.00939850,0.37500000,0.11469780,0.10766721,0.33931485,0.35607676,148.42211055,0.10654854,0.29379562,0.07014682,10.55303030
marzajo01,6,0,169,462.0,50.0,107.0,29.0,1.0,6.0,44.0,0.0,2.0,16.0,84.0,0.0,5.0,7.0,6.0,10.0,128.0,496.0,156.0,0.4,2.73372781,0.10822511,0.23160173,0.06277056,0.00216450,0.01298701,0.09523810,0.00000000,0.01562500,0.00000000,0.03225806,0.18181818,0.33766234,0.26175869,40.14225941,0.08397962,0.26719577,0.10606061,5.69047619
liriane01,5,1,381,1229.0,167.0,313.0,50.0,16.0,11.0,115.0,49.0,22.0,108.0,159.0,2.0,5.0,22.0,8.0,25.0,428.0,1374.0,428.0,3.1,3.22572178,0.13588283,0.25467860,0.04068348,0.01301871,0.00895037,0.09357201,0.11448598,0.05140187,0.69014085,0.07860262,0.12937347,0.34825061,0.31555556,134.77038145,0.10080058,0.28303655,0.09357201,8.40880503
marshmi02,6,0,575,1928.0,246.0,516.0,88.0,3.0,90.0,288.0,20.0,20.0,161.0,474.0,20.0,17.0,3.0,13.0,35.0,714.0,2142.0,880.0,10.1,3.35304348,0.12759336,0.26763485,0.04564315,0.00155602,0.04668050,0.14937759,0.02801120,0.02801120,0.50000000,0.07516340,0.24585062,0.45643154,0.32751298,285.18908569,0.13651943,0.30936819,0.18879668,4.40717300
francte01,6,0,451,1075.0,96.0,307.0,51.0,5.0,9.0,96.0,8.0,11.0,42.0,69.0,10.0,4.0,11.0,6.0,17.0,363.0,1148.0,395.0,-2.8,2.38359202,0.08930233,0.28558140,0.04744186,0.00465116,0.00837209,0.08930233,0.02203857,0.03030303,0.42105263,0.03658537,0.06418605,0.36744186,0.31322094,123.41539839,0.11048827,0.29710867,0.08186047,16.18840580
wellmbr01,6,0,267,642.0,56.0,144.0,23.0,2.0,3.0,59.0,20.0,10.0,46.0,117.0,2.0,4.0,9.0,7.0,16.0,196.0,710.0,180.0,-1.0,2.40449438,0.08722741,0.22429907,0.03582555,0.00311526,0.00467290,0.09190031,0.10204082,0.05102041,0.66666667,0.06478873,0.18224299,0.28037383,0.27753934,49.70930233,0.07225189,0.26654064,0.05607477,5.88034188
patteco01,6,0,589,2176.0,293.0,549.0,99.0,21.0,70.0,231.0,86.0,23.0,111.0,552.0,13.0,19.0,17.0,12.0,26.0,692.0,2348.0,900.0,9.6,3.69439728,0.13465074,0.25229779,0.04549632,0.00965074,0.03216912,0.10615809,0.12427746,0.03323699,0.78899083,0.04727428,0.25367647,0.41360294,0.29292494,259.72890249,0.11356751,0.30587484,0.16130515,4.14311594
littlma01,3,2,137,227.0,46.0,57.0,11.0,3.0,3.0,20.0,8.0,4.0,18.0,59.0,1.0,12.0,2.0,0.0,1.0,88.0,260.0,83.0,0.4,1.65693431,0.20264317,0.25110132,0.04845815,0.01321586,0.01321586,0.08810573,0.09090909,0.04545455,0.66666667,0.06923077,0.25991189,0.36563877,0.33852140,25.40816327,0.10370679,0.32727273,0.11453744,4.15254237
smithma03,5,0,197,510.0,67.0,124.0,26.0,1.0,18.0,75.0,13.0,3.0,53.0,106.0,3.0,7.0,2.0,5.0,8.0,187.0,580.0,206.0,-0.1,2.58883249,0.13137255,0.24313725,0.05098039,0.00196078,0.03529412,0.14705882,0.06951872,0.01604278,0.81250000,0.09137931,0.20784314,0.40392157,0.32000000,64.76376554,0.11503333,0.27109974,0.16078431,5.31132075
mcgehca01,5,1,551,1853.0,211.0,476.0,99.0,5.0,61.0,283.0,2.0,7.0,158.0,351.0,11.0,6.0,0.0,24.0,61.0,651.0,2052.0,768.0,1.1,3.36297641,0.11386940,0.25688073,0.05342688,0.00269833,0.03291959,0.15272531,0.00307220,0.01075269,0.22222222,0.07699805,0.18942256,0.41446303,0.31357178,242.12431626,0.12039996,0.28327645,0.15758230,5.72934473
strawda01,6,0,823,2885.0,501.0,768.0,143.0,28.0,186.0,548.0,165.0,63.0,449.0,745.0,80.0,21.0,1.0,31.0,36.0,1318.0,3467.0,1525.0,41.8,3.50546780,0.17365685,0.26620451,0.04956672,0.00970537,0.06447140,0.18994801,0.12518968,0.04779970,0.72368421,0.12950678,0.25823224,0.52859619,0.36562315,556.66616677,0.16696646,0.29319899,0.26239168,4.47516779
lecroma01,6,0,430,1301.0,140.0,342.0,64.0,1.0,58.0,209.0,0.0,4.0,112.0,311.0,6.0,16.0,1.0,9.0,33.0,476.0,1445.0,582.0,0.5,3.02558140,0.10760953,0.26287471,0.04919293,0.00076864,0.04458109,0.16064566,0.00000000,0.00840336,0.00000000,0.07750865,0.23904689,0.44734819,0.32684284,186.99787686,0.13234103,0.30180659,0.18447348,4.54340836
moranmi01,6,0,584,2019.0,256.0,537.0,92.0,33.0,16.0,161.0,56.0,18.0,170.0,314.0,12.0,20.0,26.0,7.0,34.0,739.0,2254.0,743.0,9.7,3.45719178,0.12679544,0.26597325,0.04556711,0.01634473,0.00792472,0.07974245,0.07577808,0.02435724,0.75675676,0.07542147,0.15552254,0.36800396,0.32806859,239.97304705,0.10962679,0.30719340,0.10203071,6.97133758
abreuto01,4,0,168,437.0,40.0,110.0,27.0,3.0,4.0,46.0,2.0,2.0,16.0,83.0,1.0,4.0,0.0,7.0,14.0,131.0,465.0,155.0,-0.5,2.60119048,0.09153318,0.25171625,0.06178490,0.00686499,0.00915332,0.10526316,0.01526718,0.01526718,0.50000000,0.03440860,0.18993135,0.35469108,0.28017241,43.11258278,0.09517126,0.29691877,0.10297483,5.45783133
gwynnto01,6,0,769,2953.0,471.0,988.0,143.0,39.0,34.0,284.0,155.0,57.0,275.0,163.0,59.0,10.0,19.0,13.0,79.0,1332.0,3329.0,1311.0,69.0,3.84005202,0.15949881,0.33457501,0.04842533,0.01320691,0.01151371,0.09617338,0.11636637,0.04279279,0.73113208,0.08260739,0.05519810,0.44395530,0.39157182,512.94702602,0.15890552,0.34452871,0.10938029,19.80368098
hendrge01,6,0,646,2282.0,301.0,596.0,87.0,8.0,93.0,318.0,26.0,24.0,155.0,346.0,13.0,4.0,12.0,28.0,76.0,768.0,2494.0,978.0,28.8,3.53250774,0.13190184,0.26117441,0.03812445,0.00350570,0.04075372,0.13935145,0.03385417,0.03125000,0.52000000,0.06214916,0.15162138,0.42857143,0.30579182,301.38613049,0.12367096,0.26884019,0.16739702,7.04335260
melenlu01,6,0,541,1331.0,151.0,334.0,45.0,13.0,9.0,117.0,17.0,15.0,105.0,159.0,6.0,2.0,19.0,8.0,40.0,447.0,1471.0,432.0,-1.0,2.46025878,0.11344853,0.25093914,0.03380917,0.00976709,0.00676183,0.08790383,0.03803132,0.03355705,0.53125000,0.07138001,0.11945905,0.32456799,0.30497925,132.06685237,0.09196856,0.27754056,0.07362885,9.03144654
lombage01,5,0,124,329.0,53.0,74.0,12.0,3.0,7.0,20.0,21.0,2.0,22.0,101.0,1.0,3.0,7.0,1.0,2.0,100.0,363.0,113.0,-0.8,2.65322581,0.16109422,0.22492401,0.03647416,0.00911854,0.02127660,0.06079027,0.21000000,0.02000000,0.91304348,0.06060606,0.30699088,0.34346505,0.27887324,30.90598291,0.08805123,0.30180180,0.11854103,3.47524752
robinke02,5,0,365,579.0,84.0,152.0,19.0,8.0,3.0,46.0,24.0,8.0,31.0,78.0,6.0,3.0,10.0,4.0,5.0,192.0,633.0,196.0,-0.5,1.58630137,0.14507772,0.26252159,0.03281520,0.01381693,0.00518135,0.07944732,0.12500000,0.04166667,0.75000000,0.04897314,0.13471503,0.33851468,0.30145867,58.80000000,0.09639344,0.29681275,0.07599309,7.82051282
gonzaca01,6,0,691,2557.0,448.0,766.0,151.0,31.0,125.0,419.0,107.0,26.0,226.0,624.0,33.0,15.0,6.0,22.0,48.0,1040.0,2859.0,1354.0,24.1,3.70043415,0.17520532,0.29956981,0.05905358,0.01212358,0.04888541,0.16386390,0.10288462,0.02500000,0.80451128,0.07904862,0.24403598,0.52952679,0.35709220,482.63312972,0.17342189,0.35027322,0.22995698,4.45993590
mclemma01,6,1,301,894.0,123.0,201.0,30.0,6.0,5.0,75.0,45.0,18.0,91.0,149.0,0.0,1.0,25.0,7.0,17.0,293.0,1018.0,258.0,19.4,2.97009967,0.13758389,0.22483221,0.03355705,0.00671141,0.00559284,0.08389262,0.15358362,0.06143345,0.71428571,0.08939096,0.16666667,0.28859060,0.29506546,76.48324873,0.07764797,0.26238286,0.06375839,6.61073826
wardga01,6,0,572,2145.0,313.0,610.0,101.0,27.0,72.0,298.0,33.0,10.0,170.0,355.0,14.0,4.0,4.0,17.0,72.0,798.0,2354.0,981.0,17.6,3.75000000,0.14592075,0.28438228,0.04708625,0.01258741,0.03356643,0.13892774,0.04135338,0.01253133,0.76744186,0.07221750,0.16550117,0.45734266,0.33561644,330.53131749,0.14277811,0.31008646,0.17296037,6.52112676
liefeje01,6,1,269,723.0,84.0,168.0,34.0,1.0,30.0,105.0,2.0,2.0,55.0,208.0,4.0,2.0,1.0,6.0,16.0,229.0,791.0,294.0,-2.7,2.68773234,0.11618257,0.23236515,0.04702628,0.00138313,0.04149378,0.14522822,0.00873362,0.00873362,0.50000000,0.06953224,0.28769018,0.40663900,0.28625954,84.26992288,0.10831610,0.28105906,0.17427386,3.74038462
