player_id,active_years,extra_stints,g,w,l,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,ibb,wp,hbp,bfp,gf,r,tbf,war,era,baopp,tbf_per_g,starter_ratio,w_per_g,l_per_g,p_win,gf_per_g,cg_per_g,sho_per_g,sv_per_g,ipouts_per_g,bb_per_bfp,hbp_per_bfp,hr_per_tbf,so_per_tbf,wp_per_bfp,so_per_bb
oquismi01,6,0,105,16,21,55,1,0,0,1243.0,465,253,55,179,262,14.0,12.0,19.0,1863.0,12.0,262,1665.0,2.9,5.49557522,0.27927928,15.85714286,0.52380952,0.15238095,0.20000000,0.43243243,0.11428571,0.00952381,0.00000000,0.00000000,11.83809524,0.09608159,0.01019860,0.03303303,0.15735736,0.00644122,1.46368715
leagubr01,6,0,168,7,10,0,0,0,2,607.0,198,92,22,73,154,7.0,19.0,15.0,865.0,40.0,101,767.0,2.4,4.09225700,0.25814863,4.56547619,0.00000000,0.04166667,0.05952381,0.41176471,0.23809524,0.00000000,0.00000000,0.01190476,3.61309524,0.08439306,0.01734104,0.02868318,0.20078227,0.02196532,2.10958904
seaneru01,5,0,54,3,2,0,0,0,0,193.0,65,40,7,47,57,3.0,11.0,2.0,304.0,23.0,44,255.0,3.4,5.59585492,0.25490196,4.72222222,0.00000000,0.05555556,0.03703704,0.60000000,0.42592593,0.00000000,0.00000000,0.00000000,3.57407407,0.15460526,0.00657895,0.02745098,0.22352941,0.03618421,1.21276596
broxtjo01,6,0,372,24,18,0,0,0,77,1138.0,305,131,23,154,493,22.0,19.0,9.0,1578.0,179.0,149,1395.0,8.3,3.10808436,0.21863799,3.75000000,0.00000000,0.06451613,0.04838710,0.57142857,0.48118280,0.00000000,0.00000000,0.20698925,3.05913978,0.09759189,0.00570342,0.01648746,0.35340502,0.01204056,3.20129870
tejermi01,4,1,108,11,13,27,0,0,3,709.0,251,133,25,110,170,6.0,3.0,9.0,1047.0,14.0,137,910.0,0.2,5.06488011,0.27582418,8.42592593,0.25000000,0.10185185,0.12037037,0.45833333,0.12962963,0.00000000,0.00000000,0.02777778,6.56481481,0.10506208,0.00859599,0.02747253,0.18681319,0.00286533,1.54545455
mclauby01,4,0,113,14,21,28,5,0,16,968.0,340,183,44,149,203,22.0,17.0,10.0,1433.0,47.0,194,1274.0,0.2,5.10433884,0.26687598,11.27433628,0.24778761,0.12389381,0.18584071,0.40000000,0.41592920,0.04424779,0.00000000,0.14159292,8.56637168,0.10397767,0.00697837,0.03453689,0.15934066,0.01186322,1.36241611
thomsjo01,5,1,111,29,49,110,6,2,0,1996.0,737,366,90,205,421,13.0,11.0,12.0,2892.0,1.0,404,2646.0,11.8,4.95090180,0.27853364,23.83783784,0.99099099,0.26126126,0.44144144,0.37179487,0.00900901,0.05405405,0.01801802,0.00000000,17.98198198,0.07088520,0.00414938,0.03401361,0.15910809,0.00380360,2.05365854
doteloc01,6,1,366,36,29,34,0,0,64,1755.0,454,236,72,248,709,17.0,21.0,26.0,2447.0,151.0,251,2135.0,15.7,3.63076923,0.21264637,5.83333333,0.09289617,0.09836066,0.07923497,0.55384615,0.41256831,0.00000000,0.00000000,0.17486339,4.79508197,0.10134859,0.01062526,0.03372365,0.33208431,0.00858194,2.85887097
lucasga01,6,0,334,24,38,18,0,0,58,1647.0,507,178,33,186,335,60.0,16.0,5.0,2290.0,174.0,214,2099.0,5.2,2.91803279,0.24154359,6.28443114,0.05389222,0.07185629,0.11377246,0.38709677,0.52095808,0.00000000,0.00000000,0.17365269,4.93113772,0.08122271,0.00218341,0.01572177,0.15959981,0.00698690,1.80107527
campbbi02,6,0,314,52,35,9,2,1,86,1954.0,591,228,47,260,483,31.0,21.0,15.0,2756.0,251.0,251,2481.0,12.5,3.15046059,0.23821040,7.90127389,0.02866242,0.16560510,0.11146497,0.59770115,0.79936306,0.00636943,0.00318471,0.27388535,6.22292994,0.09433962,0.00544267,0.01894397,0.19467956,0.00761974,1.85769231
wrighja01,6,0,151,43,54,149,3,1,0,2703.0,1006,516,99,447,464,25.0,31.0,71.0,4032.0,1.0,564,3492.0,9.8,5.15427303,0.28808706,23.12582781,0.98675497,0.28476821,0.35761589,0.44329897,0.00662252,0.01986755,0.00662252,0.00000000,17.90066225,0.11086310,0.01760913,0.02835052,0.13287514,0.00768849,1.03803132
brazoyh01,5,0,116,10,12,0,0,0,21,345.0,109,60,13,55,100,7.0,4.0,5.0,501.0,58.0,64,427.0,-0.7,4.69565217,0.25526932,3.68103448,0.00000000,0.08620690,0.10344828,0.45454545,0.50000000,0.00000000,0.00000000,0.18103448,2.97413793,0.10978044,0.00998004,0.03044496,0.23419204,0.00798403,1.81818182
sanchje01,6,0,159,23,32,80,2,2,0,1531.0,546,298,78,272,376,22.0,21.0,15.0,2295.0,18.0,322,1982.0,-0.3,5.25538863,0.27547931,12.46540881,0.50314465,0.14465409,0.20125786,0.41818182,0.11320755,0.01257862,0.01257862,0.00000000,9.62893082,0.11851852,0.00653595,0.03935419,0.18970737,0.00915033,1.38235294
groombu01,6,1,258,9,15,15,0,0,8,915.0,368,180,37,138,194,19.0,13.0,9.0,1386.0,55.0,189,1239.0,6.5,5.31147541,0.29701372,4.80232558,0.05813953,0.03488372,0.05813953,0.37500000,0.21317829,0.00000000,0.00000000,0.03100775,3.54651163,0.09956710,0.00649351,0.02986279,0.15657789,0.00937951,1.40579710
langfri01,6,0,179,58,71,142,70,8,0,3333.0,1118,450,100,322,537,25.0,30.0,13.0,4669.0,14.0,515,4334.0,10.7,3.64536454,0.25796031,24.21229050,0.79329609,0.32402235,0.39664804,0.44961240,0.07821229,0.39106145,0.04469274,0.00000000,18.62011173,0.06896552,0.00278432,0.02307337,0.12390401,0.00642536,1.66770186
vanpoto01,5,1,113,20,33,69,2,1,1,1329.0,455,306,71,271,311,6.0,17.0,12.0,2006.0,18.0,319,1723.0,-0.4,6.21670429,0.26407429,15.24778761,0.61061947,0.17699115,0.29203540,0.37735849,0.15929204,0.01769912,0.00884956,0.00884956,11.76106195,0.13509472,0.00598205,0.04120720,0.18049913,0.00847458,1.14760148
farrst01,6,0,263,24,28,22,0,0,49,1500.0,476,204,45,201,418,30.0,17.0,16.0,2126.0,150.0,222,1909.0,18.1,3.67200000,0.24934521,7.25855513,0.08365019,0.09125475,0.10646388,0.46153846,0.57034221,0.00000000,0.00000000,0.18631179,5.70342205,0.09454374,0.00752587,0.02357255,0.21896281,0.00799624,2.07960199
rayke01,1,0,13,1,0,0,0,0,0,34.0,23,11,2,6,0,0.0,0.0,1.0,57.0,4.0,12,50.0,-0.1,8.73529412,0.46000000,3.84615385,0.00000000,0.07692308,0.00000000,1.00000000,0.30769231,0.00000000,0.00000000,0.00000000,2.61538462,0.10526316,0.01754386,0.04000000,0.00000000,0.00000000,0.00000000
osunaal01,5,0,208,18,10,0,0,0,14,566.0,151,81,17,107,139,13.0,12.0,8.0,821.0,61.0,90,706.0,-0.1,3.86395760,0.21388102,3.39423077,0.00000000,0.08653846,0.04807692,0.64285714,0.29326923,0.00000000,0.00000000,0.06730769,2.72115385,0.13032887,0.00974421,0.02407932,0.19688385,0.01461632,1.29906542
wagnepa01,6,1,144,27,40,75,6,2,3,1616.0,568,275,54,221,415,18.0,35.0,19.0,2358.0,18.0,296,2118.0,2.1,4.59467822,0.26817753,14.70833333,0.52083333,0.18750000,0.27777778,0.40298507,0.12500000,0.04166667,0.01388889,0.02083333,11.22222222,0.09372349,0.00805768,0.02549575,0.19593957,0.01484309,1.87782805
dennyjo01,6,0,147,51,46,144,30,10,0,2804.0,912,381,62,361,409,20.0,33.0,25.0,3963.0,0.0,428,3577.0,31.0,3.66868759,0.25496226,24.33333333,0.97959184,0.34693878,0.31292517,0.52577320,0.00000000,0.20408163,0.06802721,0.00000000,19.07482993,0.09109261,0.00630835,0.01733296,0.11434163,0.00832702,1.13296399
chacigu01,4,0,58,25,15,58,0,0,0,995.0,340,154,45,118,185,6.0,3.0,17.0,1426.0,0.0,165,1271.0,4.0,4.17889447,0.26750590,21.91379310,1.00000000,0.43103448,0.25862069,0.62500000,0.00000000,0.00000000,0.00000000,0.00000000,17.15517241,0.08274895,0.01192146,0.03540519,0.14555468,0.00210379,1.56779661
righeda01,5,0,146,38,29,76,13,2,32,1857.0,513,216,31,260,524,13.0,20.0,8.0,2593.0,56.0,245,2325.0,21.4,3.14054927,0.22064516,15.92465753,0.52054795,0.26027397,0.19863014,0.56716418,0.38356164,0.08904110,0.01369863,0.21917808,12.71917808,0.10026996,0.00308523,0.01333333,0.22537634,0.00771307,2.01538462
hortori01,6,2,293,31,26,53,3,1,14,1894.0,644,258,52,200,301,40.0,12.0,14.0,2665.0,73.0,276,2451.0,4.8,3.67793031,0.26274990,8.36518771,0.18088737,0.10580205,0.08873720,0.54385965,0.24914676,0.01023891,0.00341297,0.04778157,6.46416382,0.07504690,0.00525328,0.02121583,0.12280702,0.00450281,1.50500000
kucekja01,6,1,36,4,8,15,3,0,1,413.0,149,66,16,70,86,3.0,3.0,3.0,620.0,9.0,83,547.0,-1.5,4.31476998,0.27239488,15.19444444,0.41666667,0.11111111,0.22222222,0.33333333,0.25000000,0.08333333,0.00000000,0.02777778,11.47222222,0.11290323,0.00483871,0.02925046,0.15722121,0.00483871,1.22857143
smilejo01,6,0,196,60,42,117,17,3,4,2562.0,787,339,78,229,534,18.0,21.0,12.0,3516.0,21.0,375,3275.0,19.9,3.57259953,0.24030534,16.70918367,0.59693878,0.30612245,0.21428571,0.58823529,0.10714286,0.08673469,0.01530612,0.02040816,13.07142857,0.06513083,0.00341297,0.02381679,0.16305344,0.00597270,2.33187773
sosajo02,6,1,234,36,48,88,1,1,5,2076.0,694,353,99,313,443,23.0,20.0,8.0,3029.0,39.0,380,2657.0,2.6,4.59104046,0.26119684,11.35470085,0.37606838,0.15384615,0.20512821,0.42857143,0.16666667,0.00427350,0.00427350,0.02136752,8.87179487,0.10333443,0.00264114,0.03726007,0.16672939,0.00660284,1.41533546
bastaan01,6,0,275,20,18,5,0,0,11,777.0,189,107,24,125,324,8.0,18.0,9.0,1091.0,59.0,113,939.0,3.1,3.71814672,0.20127796,3.41454545,0.01818182,0.07272727,0.06545455,0.52631579,0.21454545,0.00000000,0.00000000,0.04000000,2.82545455,0.11457379,0.00824931,0.02555911,0.34504792,0.01649863,2.59200000
smoltjo01,6,0,181,72,65,181,28,6,0,3670.0,1060,479,101,452,946,27.0,74.0,19.0,5106.0,0.0,523,4635.0,66.7,3.52397820,0.22869471,25.60773481,1.00000000,0.39779006,0.35911602,0.52554745,0.00000000,0.15469613,0.03314917,0.00000000,20.27624309,0.08852331,0.00372111,0.02179072,0.20409924,0.01449275,2.09292035
harrigr02,6,1,207,42,47,84,9,2,15,2240.0,679,274,76,235,502,39.0,15.0,16.0,3118.0,60.0,312,2867.0,13.4,3.30267857,0.23683293,13.85024155,0.40579710,0.20289855,0.22705314,0.47191011,0.28985507,0.04347826,0.00966184,0.07246377,10.82125604,0.07536883,0.00513149,0.02650855,0.17509592,0.00481078,2.13617021
maddumi01,6,0,139,17,16,36,2,1,6,1040.0,350,156,22,118,212,14.0,19.0,12.0,1470.0,35.0,176,1340.0,5.9,4.05000000,0.26119403,9.64028777,0.25899281,0.12230216,0.11510791,0.51515152,0.25179856,0.01438849,0.00719424,0.04316547,7.48201439,0.08027211,0.00816327,0.01641791,0.15820896,0.01292517,1.79661017
lawrebr02,5,0,162,49,61,146,7,3,0,2802.0,980,426,97,255,579,33.0,12.0,45.0,3984.0,5.0,463,3618.0,8.2,4.10492505,0.27086788,22.33333333,0.90123457,0.30246914,0.37654321,0.44545455,0.03086420,0.04320988,0.01851852,0.00000000,17.29629630,0.06400602,0.01129518,0.02681039,0.16003317,0.00301205,2.27058824
plunker01,6,1,247,31,29,41,0,0,8,1746.0,512,266,62,372,522,16.0,38.0,12.0,2576.0,74.0,294,2192.0,13.3,4.11340206,0.23357664,8.87449393,0.16599190,0.12550607,0.11740891,0.51666667,0.29959514,0.00000000,0.00000000,0.03238866,7.06882591,0.14440994,0.00465839,0.02828467,0.23813869,0.01475155,1.40322581
heskejo01,6,0,172,28,19,45,3,2,14,1298.0,395,162,31,167,351,27.0,15.0,4.0,1813.0,45.0,186,1642.0,8.9,3.36979969,0.24056029,9.54651163,0.26162791,0.16279070,0.11046512,0.59574468,0.26162791,0.01744186,0.01162791,0.08139535,7.54651163,0.09211252,0.00220629,0.01887942,0.21376370,0.00827358,2.10179641
deshaji01,6,0,121,49,36,118,11,6,0,2216.0,632,281,74,274,519,22.0,13.0,8.0,3072.0,0.0,305,2790.0,13.5,3.42373646,0.22652330,23.05785124,0.97520661,0.40495868,0.29752066,0.57647059,0.00000000,0.09090909,0.04958678,0.00000000,18.31404959,0.08919271,0.00260417,0.02652330,0.18602151,0.00423177,1.89416058
crabtti01,6,0,321,21,17,0,0,0,5,1112.0,397,167,26,136,272,16.0,24.0,13.0,1622.0,119.0,192,1468.0,4.3,4.05485612,0.27043597,4.57320872,0.00000000,0.06542056,0.05295950,0.55263158,0.37071651,0.00000000,0.00000000,0.01557632,3.46417445,0.08384710,0.00801480,0.01771117,0.18528610,0.01479655,2.00000000
harderi01,6,1,109,41,20,101,2,1,0,1838.0,481,220,47,262,612,10.0,19.0,10.0,2527.0,2.0,237,2226.0,17.9,3.23177367,0.21608266,20.42201835,0.92660550,0.37614679,0.18348624,0.67213115,0.01834862,0.01834862,0.00917431,0.00000000,16.86238532,0.10368025,0.00395726,0.02111411,0.27493261,0.00751880,2.33587786
scherbi01,6,1,216,8,9,2,0,0,11,902.0,292,131,29,135,201,29.0,8.0,2.0,1302.0,80.0,144,1165.0,1.7,3.92128603,0.25064378,5.39351852,0.00925926,0.03703704,0.04166667,0.47058824,0.37037037,0.00000000,0.00000000,0.05092593,4.17592593,0.10368664,0.00153610,0.02489270,0.17253219,0.00614439,1.48888889
morrobr01,6,0,208,39,37,92,4,4,16,1944.0,558,295,67,304,693,8.0,35.0,24.0,2777.0,51.0,317,2414.0,9.7,4.09722222,0.23115162,11.60576923,0.44230769,0.18750000,0.17788462,0.51315789,0.24519231,0.01923077,0.01923077,0.07692308,9.34615385,0.10947065,0.00864242,0.02775476,0.28707539,0.01260353,2.27960526
assenpa01,6,1,389,33,25,1,0,0,39,1454.0,440,180,40,177,457,41.0,18.0,7.0,2051.0,138.0,203,1867.0,13.4,3.34250344,0.23567220,4.79948586,0.00257069,0.08483290,0.06426735,0.56896552,0.35475578,0.00000000,0.00000000,0.10025707,3.73778920,0.08629937,0.00341297,0.02142475,0.24477772,0.00877621,2.58192090
jamesmi01,5,0,235,15,12,0,0,0,11,794.0,230,99,23,127,211,15.0,9.0,21.0,1142.0,69.0,111,991.0,4.8,3.36649874,0.23208880,4.21702128,0.00000000,0.06382979,0.05106383,0.55555556,0.29361702,0.00000000,0.00000000,0.04680851,3.37872340,0.11120841,0.01838879,0.02320888,0.21291625,0.00788091,1.66141732
crawfst01,5,0,104,14,10,16,2,0,13,756.0,296,108,24,75,120,15.0,9.0,4.0,1102.0,52.0,133,1023.0,2.7,3.85714286,0.28934506,9.83653846,0.15384615,0.13461538,0.09615385,0.58333333,0.50000000,0.01923077,0.00000000,0.12500000,7.26923077,0.06805808,0.00362976,0.02346041,0.11730205,0.00816697,1.60000000
millsal01,6,0,190,23,17,5,0,0,8,990.0,295,138,35,188,223,27.0,13.0,10.0,1438.0,68.0,148,1240.0,6.4,3.76363636,0.23790323,6.52631579,0.02631579,0.12105263,0.08947368,0.57500000,0.35789474,0.00000000,0.00000000,0.04210526,5.21052632,0.13073713,0.00695410,0.02822581,0.17983871,0.00904033,1.18617021
havenbr01,5,0,117,21,32,59,6,2,1,1357.0,471,254,60,181,288,13.0,16.0,1.0,1958.0,24.0,271,1776.0,1.1,5.05379514,0.26520270,15.17948718,0.50427350,0.17948718,0.27350427,0.39622642,0.20512821,0.05128205,0.01709402,0.00854701,11.59829060,0.09244127,0.00051073,0.03378378,0.16216216,0.00817160,1.59116022
mortoch02,6,0,109,30,49,108,3,2,0,1768.0,655,308,48,231,389,12.0,29.0,45.0,2628.0,0.0,347,2296.0,1.0,4.70361991,0.28527875,21.06422018,0.99082569,0.27522936,0.44954128,0.37974684,0.00000000,0.02752294,0.01834862,0.00000000,16.22018349,0.08789954,0.01712329,0.02090592,0.16942509,0.01103501,1.68398268
pennybr01,6,1,163,56,53,162,3,2,0,2906.0,961,431,96,306,698,28.0,21.0,22.0,4075.0,0.0,467,3693.0,19.0,4.00447350,0.26022204,22.65644172,0.99386503,0.34355828,0.32515337,0.51376147,0.00000000,0.01840491,0.01226994,0.00000000,17.82822086,0.07509202,0.00539877,0.02599513,0.18900623,0.00515337,2.28104575
gullibi01,6,0,147,58,49,141,27,5,0,3015.0,962,382,80,241,610,19.0,29.0,15.0,4136.0,2.0,416,3880.0,24.0,3.42089552,0.24793814,26.39455782,0.95918367,0.39455782,0.33333333,0.54205607,0.01360544,0.18367347,0.03401361,0.00000000,20.51020408,0.05826886,0.00362669,0.02061856,0.15721649,0.00701161,2.53112033
manzajo01,4,2,77,5,5,1,0,0,3,332.0,103,56,10,50,95,9.0,9.0,7.0,488.0,29.0,63,431.0,1.0,4.55421687,0.23897912,5.59740260,0.01298701,0.06493506,0.06493506,0.50000000,0.37662338,0.00000000,0.00000000,0.03896104,4.31168831,0.10245902,0.01434426,0.02320186,0.22041763,0.01844262,1.90000000
hampsju01,3,0,79,5,4,1,0,0,0,288.0,98,36,5,31,62,6.0,1.0,4.0,405.0,20.0,38,363.0,1.5,3.37500000,0.26997245,4.59493671,0.01265823,0.06329114,0.05063291,0.55555556,0.25316456,0.00000000,0.00000000,0.00000000,3.64556962,0.07654321,0.00987654,0.01377410,0.17079890,0.00246914,2.00000000
gallayo01,6,0,151,69,43,148,4,3,0,2749.0,831,370,97,354,936,16.0,36.0,11.0,3884.0,1.0,398,3452.0,20.0,3.63404874,0.24073001,22.86092715,0.98013245,0.45695364,0.28476821,0.61607143,0.00662252,0.02649007,0.01986755,0.00000000,18.20529801,0.09114315,0.00283213,0.02809965,0.27114716,0.00926880,2.64406780
hernali01,6,1,148,57,53,147,18,2,0,3000.0,1096,492,111,378,683,24.0,16.0,18.0,4382.0,0.0,539,3941.0,25.3,4.42800000,0.27810200,26.62837838,0.99324324,0.38513514,0.35810811,0.51818182,0.00000000,0.12162162,0.01351351,0.00000000,20.27027027,0.08626198,0.00410771,0.02816544,0.17330627,0.00365130,1.80687831
thatcjo01,6,0,237,5,10,0,0,0,1,505.0,153,63,11,65,181,17.0,2.0,9.0,723.0,49.0,68,632.0,2.7,3.36831683,0.24208861,2.66666667,0.00000000,0.02109705,0.04219409,0.33333333,0.20675105,0.00000000,0.00000000,0.00421941,2.13080169,0.08990318,0.01244813,0.01740506,0.28639241,0.00276625,2.78461538
yorkji01,6,0,171,15,17,4,0,0,10,826.0,276,114,18,128,188,24.0,12.0,11.0,1226.0,79.0,124,1087.0,0.9,3.72639225,0.25390984,6.35672515,0.02339181,0.08771930,0.09941520,0.46875000,0.46198830,0.00000000,0.00000000,0.05847953,4.83040936,0.10440457,0.00897227,0.01655934,0.17295308,0.00978793,1.46875000
leachte01,4,0,70,6,6,6,2,2,4,429.0,126,51,7,47,80,9.0,0.0,1.0,589.0,20.0,55,541.0,10.1,3.20979021,0.23290203,7.72857143,0.08571429,0.08571429,0.08571429,0.50000000,0.28571429,0.02857143,0.02857143,0.05714286,6.12857143,0.07979626,0.00169779,0.01293900,0.14787431,0.00000000,1.70212766
oconnja02,5,0,100,13,16,28,6,1,0,818.0,297,151,31,140,144,18.0,7.0,4.0,1223.0,30.0,164,1079.0,-0.6,4.98410758,0.27525487,10.79000000,0.28000000,0.13000000,0.16000000,0.44827586,0.30000000,0.06000000,0.01000000,0.00000000,8.18000000,0.11447261,0.00327065,0.02873031,0.13345690,0.00572363,1.02857143
mathegr01,4,0,79,26,30,77,4,1,0,1385.0,437,203,38,178,224,14.0,18.0,6.0,1928.0,1.0,216,1744.0,3.4,3.95740072,0.25057339,22.07594937,0.97468354,0.32911392,0.37974684,0.46428571,0.01265823,0.05063291,0.01265823,0.00000000,17.53164557,0.09232365,0.00311203,0.02178899,0.12844037,0.00933610,1.25842697
davisdo02,6,2,127,40,41,107,4,1,0,1991.0,723,321,68,279,440,8.0,25.0,17.0,2931.0,4.0,349,2585.0,21.6,4.35308890,0.27969052,20.35433071,0.84251969,0.31496063,0.32283465,0.49382716,0.03149606,0.03149606,0.00787402,0.00000000,15.67716535,0.09518936,0.00580007,0.02630561,0.17021277,0.00852951,1.57706093
bootcch01,5,0,77,3,7,3,0,0,1,398.0,162,89,18,55,92,4.0,10.0,5.0,607.0,29.0,93,539.0,-1.6,6.03768844,0.30055659,7.00000000,0.03896104,0.03896104,0.09090909,0.30000000,0.37662338,0.00000000,0.00000000,0.01298701,5.16883117,0.09060956,0.00823723,0.03339518,0.17068646,0.01647446,1.67272727
comerst01,6,0,154,40,29,63,10,3,13,1753.0,616,248,46,213,206,24.0,14.0,14.0,2514.0,58.0,286,2287.0,3.0,3.81973759,0.26934849,14.85064935,0.40909091,0.25974026,0.18831169,0.57971014,0.37662338,0.06493506,0.01948052,0.08441558,11.38311688,0.08472554,0.00556881,0.02011369,0.09007433,0.00556881,0.96713615
youngma01,5,0,204,42,56,94,12,4,25,2080.0,731,336,63,275,463,15.0,23.0,23.0,3018.0,65.0,382,2720.0,7.3,4.36153846,0.26875000,13.33333333,0.46078431,0.20588235,0.27450980,0.42857143,0.31862745,0.05882353,0.01960784,0.12254902,10.19607843,0.09111995,0.00762094,0.02316176,0.17022059,0.00762094,1.68363636
larsoda01,6,0,66,10,21,37,7,0,1,851.0,280,133,26,122,129,10.0,13.0,4.0,1231.0,8.0,159,1105.0,-1.2,4.21974148,0.25339367,16.74242424,0.56060606,0.15151515,0.31818182,0.32258065,0.12121212,0.10606061,0.00000000,0.01515152,12.89393939,0.09910642,0.00324939,0.02352941,0.11674208,0.01056052,1.05737705
levinal01,6,0,236,14,19,7,0,0,4,1079.0,370,154,41,145,172,14.0,17.0,10.0,1560.0,67.0,175,1389.0,6.1,3.85356812,0.26637869,5.88559322,0.02966102,0.05932203,0.08050847,0.42424242,0.28389831,0.00000000,0.00000000,0.01694915,4.57203390,0.09294872,0.00641026,0.02951764,0.12383009,0.01089744,1.18620690
duensbr01,6,0,299,37,36,61,2,2,1,1802.0,645,275,59,187,404,18.0,18.0,12.0,2574.0,41.0,300,2341.0,7.9,4.12042175,0.27552328,7.82943144,0.20401338,0.12374582,0.12040134,0.50684932,0.13712375,0.00668896,0.00668896,0.00334448,6.02675585,0.07264957,0.00466200,0.02520290,0.17257582,0.00699301,2.16042781
mooredo01,5,0,152,15,14,4,0,0,5,765.0,300,130,18,83,145,26.0,12.0,5.0,1122.0,44.0,147,1034.0,5.8,4.58823529,0.29013540,6.80263158,0.02631579,0.09868421,0.09210526,0.51724138,0.28947368,0.00000000,0.00000000,0.03289474,5.03289474,0.07397504,0.00445633,0.01740812,0.14023211,0.01069519,1.74698795
geiseda01,5,0,99,4,4,5,0,0,5,415.0,127,54,10,73,99,13.0,3.0,5.0,605.0,33.0,59,527.0,2.3,3.51325301,0.24098672,5.32323232,0.05050505,0.04040404,0.04040404,0.50000000,0.33333333,0.00000000,0.00000000,0.05050505,4.19191919,0.12066116,0.00826446,0.01897533,0.18785579,0.00495868,1.35616438
greinza01,6,0,177,50,53,136,9,3,1,2664.0,902,368,94,225,750,11.0,21.0,32.0,3729.0,8.0,395,3435.0,57.1,3.72972973,0.26259098,19.40677966,0.76836158,0.28248588,0.29943503,0.48543689,0.04519774,0.05084746,0.01694915,0.00564972,15.05084746,0.06033789,0.00858139,0.02736536,0.21834061,0.00563154,3.33333333
clippty01,6,0,273,24,18,8,0,0,33,1049.0,249,121,43,152,393,11.0,11.0,5.0,1432.0,76.0,127,1247.0,12.3,3.11439466,0.19967923,4.56776557,0.02930403,0.08791209,0.06593407,0.57142857,0.27838828,0.00000000,0.00000000,0.12087912,3.84249084,0.10614525,0.00349162,0.03448276,0.31515638,0.00768156,2.58552632
mcmurcr01,5,0,159,28,38,76,6,3,4,1778.0,563,255,47,284,317,15.0,12.0,6.0,2566.0,23.0,284,2276.0,5.4,3.87232846,0.24736380,14.31446541,0.47798742,0.17610063,0.23899371,0.42424242,0.14465409,0.03773585,0.01886792,0.02515723,11.18238994,0.11067810,0.00233827,0.02065026,0.13927944,0.00467654,1.11619718
reedst01,6,0,347,26,18,0,0,0,15,1156.0,348,155,53,126,286,12.0,3.0,22.0,1601.0,72.0,175,1453.0,17.9,3.62024221,0.23950447,4.18731988,0.00000000,0.07492795,0.05187320,0.59090909,0.20749280,0.00000000,0.00000000,0.04322767,3.33141210,0.07870081,0.01374141,0.03647626,0.19683414,0.00187383,2.26984127
mathete01,5,1,226,16,15,4,0,0,8,897.0,296,135,32,119,232,16.0,11.0,5.0,1272.0,62.0,141,1148.0,2.9,4.06354515,0.25783972,5.07964602,0.01769912,0.07079646,0.06637168,0.51612903,0.27433628,0.00000000,0.00000000,0.03539823,3.96902655,0.09355346,0.00393082,0.02787456,0.20209059,0.00864780,1.94957983
dempsry01,6,1,161,50,55,156,8,2,0,2892.0,1008,537,120,503,778,21.0,27.0,45.0,4326.0,2.0,565,3719.0,22.9,5.01348548,0.27104060,23.09937888,0.96894410,0.31055901,0.34161491,0.47619048,0.01242236,0.04968944,0.01242236,0.00000000,17.96273292,0.11627369,0.01040222,0.03226674,0.20919602,0.00624133,1.54671968
beltrri01,4,1,76,2,3,5,0,0,1,317.0,109,51,13,43,106,3.0,8.0,1.0,465.0,28.0,58,421.0,0.5,4.34384858,0.25890736,5.53947368,0.06578947,0.02631579,0.03947368,0.40000000,0.36842105,0.00000000,0.00000000,0.01315789,4.17105263,0.09247312,0.00215054,0.03087886,0.25178147,0.01720430,2.46511628
latosma01,6,0,153,60,45,153,4,1,0,2856.0,829,353,87,283,859,23.0,22.0,19.0,3918.0,0.0,385,3556.0,13.4,3.33718487,0.23312711,23.24183007,1.00000000,0.39215686,0.29411765,0.57142857,0.00000000,0.02614379,0.00653595,0.00000000,18.66666667,0.07223073,0.00484941,0.02446569,0.24156355,0.00561511,3.03533569
keislra01,4,0,40,4,4,17,0,0,0,370.0,139,96,26,77,90,2.0,2.0,2.0,583.0,7.0,104,500.0,-1.8,7.00540541,0.27800000,12.50000000,0.42500000,0.10000000,0.10000000,0.50000000,0.17500000,0.00000000,0.00000000,0.00000000,9.25000000,0.13207547,0.00343053,0.05200000,0.18000000,0.00343053,1.16883117
