player_id,start_year,g,w,l,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,tbf
fernasi01,1983,134,55,40,131,9,3,1,2441.0,607,301,66,349,774,16.0,16.0,19.0,15,3360.0,1.0,326,,,2992.0
sabatcc01,2001,185,81,56,185,12,4,0,3496.0,1080,512,111,427,933,13.0,28.0,35.0,9,4898.0,0.0,552,35.0,33.0,4368.0
cruzne01,1997,184,12,18,11,0,0,2,884.0,304,152,44,98,239,13.0,11.0,21.0,1,1285.0,54.0,162,8.0,7.0,1151.0
hoytla01,1979,178,74,49,116,39,5,10,2826.0,933,410,93,191,513,14.0,11.0,13.0,1,3881.0,38.0,452,,,3677.0
henslcl01,2005,174,18,22,40,1,1,7,1196.0,359,165,25,179,283,18.0,12.0,9.0,1,1694.0,39.0,181,17.0,10.0,1479.0
kingra01,1999,370,14,14,0,0,0,1,841.0,228,96,17,120,206,16.0,10.0,9.0,1,1163.0,60.0,110,11.0,8.0,1015.0
willito02,1995,35,2,3,0,0,0,0,115.0,45,24,5,20,19,2.0,0.0,1.0,0,180.0,14.0,24,,,159.0
snellia01,2004,140,38,48,128,2,0,0,2272.0,813,396,90,347,613,14.0,38.0,15.0,1,3355.0,3.0,422,38.0,21.0,2934.0
tazawju01,2009,188,12,11,4,0,0,1,611.0,211,74,20,44,198,2.0,8.0,6.0,1,860.0,38.0,80,4.0,10.0,796.0
abbotji01,1989,181,67,74,181,26,5,0,3664.0,1254,513,101,424,693,23.0,32.0,23.0,10,5187.0,0.0,572,,,4740.0
gulledo01,1970,213,80,41,136,31,13,10,3183.0,903,358,90,364,713,37.0,24.0,10.0,6,4373.0,34.0,394,,,3999.0
mcelrch01,1989,271,13,14,0,0,0,14,943.0,285,108,20,162,268,27.0,11.0,1.0,0,1354.0,78.0,133,,,1191.0
frasoja01,2004,342,19,23,0,0,0,32,1065.0,304,149,31,152,324,14.0,18.0,12.0,3,1496.0,136.0,155,7.0,13.0,1312.0
glavito02,1987,172,73,60,172,24,10,0,3353.0,1058,447,78,353,644,37.0,28.0,18.0,6,4685.0,0.0,508,,,4314.0
gossari01,1972,260,40,45,37,16,0,56,2153.0,612,271,43,337,570,36.0,26.0,25.0,1,3042.0,135.0,296,,,2680.0
delarjo01,2004,158,41,40,96,0,0,0,1767.0,618,339,69,304,517,17.0,45.0,22.0,4,2647.0,18.0,362,24.0,26.0,2271.0
meekev01,2008,156,7,7,0,0,0,4,518.0,139,64,12,90,144,8.0,13.0,6.0,0,737.0,48.0,74,7.0,3.0,631.0
schoesc01,1999,223,36,41,93,2,1,1,2130.0,768,407,83,275,394,14.0,16.0,32.0,5,3113.0,29.0,438,11.0,21.0,2774.0
tudorjo01,1979,138,51,43,126,27,4,1,2546.0,845,357,88,264,499,11.0,11.0,19.0,6,3591.0,4.0,395,,,3308.0
kernji01,1974,256,42,35,12,1,0,75,1617.0,428,163,20,276,499,32.0,23.0,21.0,4,2261.0,178.0,188,,,1964.0
schmida01,1981,221,23,28,14,1,1,34,1308.0,435,154,28,119,270,33.0,18.0,12.0,2,1828.0,135.0,179,,,1697.0
stewada01,1978,132,23,15,23,2,0,15,980.0,295,113,23,113,188,23.0,10.0,6.0,0,1371.0,49.0,128,,,1252.0
millwke01,1997,168,75,46,160,6,2,0,3013.0,918,416,105,303,840,21.0,25.0,21.0,2,4194.0,3.0,456,24.0,11.0,3835.0
prolymi01,1976,163,16,21,17,2,0,20,1142.0,375,142,23,135,130,22.0,8.0,5.0,2,1607.0,69.0,172,,,1467.0
tobikda01,1978,164,12,17,2,0,0,22,1034.0,301,140,37,133,218,23.0,8.0,1.0,1,1429.0,93.0,148,,,1295.0
shielsc01,2001,293,35,29,14,0,0,14,1479.0,410,154,35,167,439,18.0,33.0,13.0,0,2025.0,70.0,175,13.0,10.0,1822.0
simpswa01,1970,95,30,19,84,13,2,0,1542.0,452,230,43,253,298,12.0,29.0,16.0,3,2218.0,6.0,252,,,1949.0
judenje01,1991,83,8,11,18,1,0,0,563.0,166,89,22,88,148,4.0,9.0,11.0,4,814.0,17.0,108,,,715.0
moralfr01,2007,175,11,16,24,0,0,11,768.0,232,124,30,127,221,13.0,11.0,15.0,11,1120.0,47.0,136,12.0,10.0,956.0
schuero01,1972,253,37,42,78,13,2,11,2433.0,766,359,83,341,518,43.0,35.0,15.0,6,3450.0,65.0,397,,,3094.0
backebr01,2002,109,22,15,47,1,1,0,1037.0,351,178,46,155,223,6.0,11.0,14.0,2,1511.0,20.0,184,15.0,6.0,1321.0
jonesto02,1993,327,24,20,0,0,0,98,1201.0,348,156,30,196,355,35.0,22.0,16.0,1,1723.0,209.0,172,,,1511.0
santaju01,1997,161,14,26,42,1,0,0,1286.0,476,254,63,204,255,9.0,16.0,20.0,2,1919.0,32.0,276,4.0,2.0,1689.0
clancji01,1977,152,51,70,150,41,6,0,2929.0,938,440,82,438,530,7.0,44.0,10.0,0,4201.0,0.0,494,,,3753.0
hernada01,2009,269,24,30,27,0,0,19,1142.0,337,175,54,164,381,10.0,29.0,14.0,2,1642.0,77.0,183,8.0,9.0,1447.0
silvajo01,1996,142,24,28,53,2,0,4,1212.0,482,246,44,144,292,13.0,12.0,10.0,7,1814.0,31.0,274,11.0,5.0,1644.0
klinkjo01,1987,114,10,4,0,0,0,3,374.0,131,56,9,50,70,5.0,8.0,5.0,1,547.0,34.0,57,,,492.0
ottoda01,1987,45,7,17,33,1,0,0,616.0,243,122,20,72,95,6.0,8.0,5.0,1,899.0,6.0,129,,,822.0
bottari01,1994,302,15,25,0,0,0,95,1047.0,305,149,35,182,346,15.0,15.0,12.0,0,1509.0,208.0,156,,,1315.0
johnsja02,1997,117,26,48,101,3,0,0,1849.0,658,352,95,262,400,7.0,23.0,29.0,1,2734.0,3.0,388,9.0,14.0,2420.0
arroyfe01,1975,81,17,26,41,10,2,0,1114.0,405,187,39,110,120,11.0,8.0,5.0,4,1589.0,19.0,200,,,1474.0
floribr01,1994,225,20,19,29,0,0,1,1307.0,431,209,40,217,354,21.0,35.0,19.0,4,1919.0,52.0,244,,,1683.0
pavanca01,1998,136,39,50,118,3,1,0,2146.0,773,365,79,222,478,22.0,9.0,39.0,9,3109.0,3.0,396,19.0,18.0,2811.0
persoro01,1995,150,32,30,86,1,1,8,1769.0,544,303,82,299,519,9.0,25.0,21.0,2,2586.0,23.0,325,4.0,9.0,2253.0
scanlbo01,1991,243,20,33,39,0,0,17,1447.0,516,239,37,182,230,23.0,18.0,20.0,8,2100.0,84.0,271,,,1898.0
cainma01,2005,171,57,62,170,12,4,0,3287.0,925,420,99,410,906,24.0,46.0,25.0,4,4546.0,1.0,441,44.0,32.0,4035.0
harpetr01,2000,210,20,29,14,1,1,2,1109.0,389,203,55,123,239,23.0,15.0,24.0,0,1610.0,54.0,221,21.0,12.0,1430.0
puleoch01,1981,77,17,25,56,2,1,1,1123.0,372,185,37,216,201,21.0,9.0,8.0,3,1665.0,12.0,211,,,1441.0
busbyst01,1972,127,62,45,127,49,7,0,2708.0,849,353,58,335,592,18.0,23.0,21.0,2,3797.0,0.0,390,,,3441.0
spoljpa01,1994,182,8,17,12,0,0,4,803.0,266,163,37,158,272,13.0,17.0,9.0,3,1219.0,40.0,189,,,1052.0
benesal01,1995,92,25,23,58,5,1,0,1250.0,400,200,49,182,339,8.0,22.0,14.0,3,1803.0,19.0,228,2.0,1.0,1604.0
bohanbr01,1990,139,12,14,47,1,0,1,1130.0,442,234,42,161,212,9.0,24.0,14.0,1,1712.0,16.0,256,,,1537.0
veresda01,1994,361,23,19,0,0,0,46,1312.0,436,165,44,160,395,23.0,26.0,17.0,5,1886.0,144.0,181,,,1709.0
pauleda01,2006,81,9,18,20,0,0,0,579.0,207,97,22,63,116,8.0,4.0,12.0,0,841.0,22.0,102,5.0,6.0,755.0
burneaj01,1999,102,37,38,99,10,6,0,1934.0,535,274,54,298,555,15.0,32.0,24.0,1,2719.0,0.0,298,26.0,19.0,2352.0
croweji01,1997,2,0,1,1,0,0,0,19.0,12,7,2,5,3,0.0,0.0,0.0,0,36.0,1.0,7,,,31.0
daiglca01,2004,20,2,3,10,0,0,0,184.0,77,44,10,33,24,3.0,1.0,2.0,1,282.0,1.0,46,3.0,2.0,242.0
lopezau01,1974,94,14,7,5,0,0,21,624.0,168,75,16,93,157,5.0,9.0,4.0,0,874.0,58.0,84,,,777.0
chacijh01,2009,124,38,48,109,2,1,0,2016.0,619,282,60,280,514,10.0,25.0,19.0,1,2860.0,5.0,312,18.0,19.0,2524.0
vealdo01,2009,100,3,3,0,0,0,1,194.0,55,35,5,47,70,2.0,7.0,3.0,0,294.0,23.0,36,0.0,2.0,242.0
hennse01,2005,60,2,9,5,0,0,0,243.0,99,68,14,64,62,3.0,3.0,5.0,0,402.0,13.0,73,2.0,2.0,329.0
jacksro03,1977,127,11,19,16,1,0,14,848.0,277,117,21,102,185,16.0,13.0,9.0,1,1197.0,49.0,130,,,1086.0
nichtch01,1995,20,0,0,0,0,0,0,100.0,49,26,1,18,13,2.0,4.0,3.0,0,168.0,4.0,26,0.0,1.0,146.0
chrisla01,1973,148,58,39,132,22,6,3,2535.0,859,356,62,238,420,18.0,22.0,11.0,14,3552.0,9.0,389,,,3303.0
danksjo01,2007,159,57,60,159,4,2,0,2914.0,954,445,115,323,744,13.0,24.0,25.0,1,4109.0,0.0,472,26.0,20.0,3715.0
dickera01,2001,77,16,19,33,1,1,2,798.0,321,169,46,96,171,7.0,13.0,11.0,3,1198.0,11.0,184,7.0,7.0,1077.0
dejesjo01,1988,58,17,18,53,6,1,1,967.0,257,135,18,214,209,8.0,14.0,6.0,0,1401.0,2.0,151,,,1181.0
fettemi01,1989,183,12,14,6,0,0,20,851.0,273,106,21,122,160,13.0,16.0,15.0,2,1204.0,74.0,126,,,1067.0
forscbo01,1974,188,72,59,181,36,12,0,3581.0,1136,464,87,393,524,32.0,48.0,18.0,5,5000.0,0.0,548,,,4589.0
guzmaju01,1991,160,67,44,160,13,2,0,3032.0,918,446,82,450,865,14.0,78.0,21.0,4,4316.0,0.0,487,,,3845.0
johnsjo07,1993,125,8,9,0,0,0,0,487.0,157,70,19,82,141,14.0,5.0,6.0,0,724.0,32.0,79,,,636.0
beimejo01,2001,236,12,20,23,0,0,2,1037.0,381,181,37,154,188,26.0,12.0,14.0,2,1537.0,41.0,194,17.0,12.0,1340.0
burrira01,1973,223,55,58,148,27,8,2,3140.0,1146,492,101,342,516,44.0,36.0,26.0,9,4539.0,30.0,550,,,4171.0
colonro01,2004,116,8,10,8,0,0,1,532.0,196,98,30,65,116,5.0,11.0,3.0,3,778.0,31.0,102,5.0,7.0,698.0
robinje01,1984,312,39,45,53,1,1,35,2033.0,666,286,53,246,483,39.0,49.0,13.0,6,2890.0,115.0,335,,,2631.0
saarlki01,2002,157,28,30,72,3,2,2,1448.0,555,268,58,182,239,20.0,6.0,28.0,0,2133.0,26.0,284,15.0,13.0,1895.0
braybi01,2006,244,13,12,0,0,0,3,566.0,179,77,17,74,181,13.0,5.0,4.0,0,814.0,41.0,85,7.0,6.0,723.0
parrajo01,1995,53,6,11,19,0,0,0,461.0,198,113,31,62,95,1.0,7.0,7.0,2,716.0,8.0,124,1.0,0.0,646.0
saundjo01,2005,128,57,39,128,5,2,0,2324.0,831,369,95,248,442,7.0,20.0,19.0,2,3308.0,0.0,410,18.0,21.0,3002.0
blairde01,1974,57,19,24,53,6,1,0,975.0,284,129,22,189,167,7.0,17.0,10.0,3,1425.0,2.0,149,,,1226.0
powerte01,1981,264,34,29,22,1,0,41,1430.0,447,197,33,222,297,32.0,13.0,4.0,4,2041.0,141.0,218,,,1815.0
willido03,2003,170,68,56,169,15,8,0,3140.0,1064,455,98,379,775,22.0,31.0,53.0,5,4515.0,0.0,501,51.0,21.0,4011.0
lannajo01,2007,134,42,52,134,2,1,0,2351.0,820,349,77,296,410,14.0,16.0,30.0,2,3402.0,0.0,393,46.0,12.0,3018.0
mujiced01,2006,246,17,15,4,0,0,2,928.0,314,141,44,51,257,12.0,6.0,4.0,1,1264.0,70.0,150,7.0,11.0,1191.0
berenbr01,1980,128,42,53,124,13,5,0,2226.0,683,322,27,403,577,12.0,48.0,6.0,5,3225.0,2.0,362,,,2816.0
glynned01,1975,110,7,13,8,1,0,8,578.0,186,88,18,107,111,16.0,4.0,2.0,0,853.0,41.0,96,,,744.0
lavelga01,1974,350,43,38,0,0,0,74,1566.0,484,154,22,233,370,68.0,9.0,9.0,8,2239.0,216.0,181,,,1997.0
mendolu01,2007,68,14,19,41,0,0,1,795.0,309,159,28,97,154,7.0,11.0,22.0,2,1181.0,9.0,179,2.0,10.0,1050.0
davisst02,1982,180,57,48,136,27,4,1,2844.0,917,401,64,329,551,27.0,31.0,10.0,6,3993.0,17.0,439,,,3654.0
torresa01,1993,68,11,25,43,3,1,0,851.0,308,180,38,148,159,10.0,12.0,16.0,4,1297.0,11.0,193,,,1133.0
wilsopa02,1996,74,14,25,57,1,0,0,1054.0,360,190,37,139,268,15.0,11.0,27.0,3,1557.0,6.0,216,5.0,14.0,1372.0
niesejo01,2008,119,43,40,118,3,2,0,2112.0,749,312,69,220,575,10.0,20.0,22.0,0,3052.0,0.0,353,42.0,11.0,2757.0
perkigl01,2006,145,23,16,44,0,0,2,1095.0,413,179,45,100,224,6.0,9.0,11.0,2,1570.0,27.0,191,15.0,11.0,1433.0
wilsokr01,2000,90,14,9,19,0,0,1,705.0,291,139,49,64,136,6.0,1.0,15.0,1,1051.0,22.0,161,2.0,10.0,960.0
burnese01,2004,142,8,9,13,1,1,1,558.0,179,90,22,90,115,13.0,10.0,6.0,0,808.0,24.0,93,12.0,5.0,695.0
downske01,1986,158,46,36,103,11,6,1,2099.0,640,284,51,243,461,43.0,31.0,16.0,15,2947.0,10.0,311,,,2688.0
rasmude01,1983,145,59,35,135,15,2,0,2583.0,777,385,108,309,557,6.0,31.0,16.0,10,3590.0,2.0,415,,,3265.0
parreje01,1986,275,37,29,5,0,0,21,1229.0,378,173,38,199,337,38.0,28.0,3.0,6,1759.0,128.0,196,,,1557.0
twitcwa01,1970,152,30,37,82,13,6,1,1882.0,575,258,44,309,474,25.0,31.0,21.0,6,2730.0,26.0,302,,,2400.0
guthrje01,2004,111,27,34,90,2,0,0,1809.0,607,286,87,188,377,6.0,16.0,23.0,2,2564.0,7.0,305,8.0,17.0,2328.0
perezju01,2006,32,1,1,0,0,0,0,62.0,20,11,3,14,21,0.0,2.0,2.0,0,95.0,5.0,12,0.0,1.0,78.0
candito01,1983,117,43,44,111,37,7,0,2276.0,752,325,70,278,459,5.0,31.0,20.0,13,3249.0,2.0,372,,,2951.0
embreal01,1992,117,7,6,4,0,0,1,359.0,108,63,16,65,113,5.0,8.0,3.0,2,523.0,25.0,69,,,455.0
johnsji04,2006,215,13,17,1,0,0,21,783.0,251,96,16,82,168,10.0,9.0,10.0,3,1096.0,74.0,101,11.0,7.0,986.0
owchibo01,1976,168,31,51,97,10,4,2,2039.0,716,315,65,269,357,28.0,17.0,6.0,6,2932.0,22.0,347,,,2657.0
anderma01,1998,245,15,7,0,0,0,26,740.0,230,134,27,146,220,15.0,20.0,9.0,1,1100.0,105.0,150,6.0,11.0,928.0
rodried01,1973,235,38,35,38,6,1,30,1979.0,602,277,56,289,404,36.0,20.0,20.0,2,2835.0,113.0,306,,,2526.0
forstte01,1971,263,26,42,33,5,0,75,1815.0,571,226,25,258,479,23.0,30.0,13.0,2,2583.0,158.0,253,,,2312.0
kendrky01,2007,164,54,42,123,2,1,0,2273.0,813,362,100,219,391,18.0,7.0,39.0,5,3256.0,11.0,396,36.0,21.0,2941.0
milacbo01,1988,126,38,38,111,8,5,1,2157.0,719,333,76,266,357,11.0,11.0,5.0,5,3064.0,3.0,352,,,2793.0
lestejo01,2006,155,76,34,154,6,2,0,2873.0,873,376,85,362,894,2.0,25.0,40.0,1,4019.0,0.0,392,17.0,30.0,3570.0
boskish01,1990,147,30,43,90,3,0,0,1759.0,627,312,74,195,301,15.0,25.0,27.0,4,2555.0,15.0,336,,,2333.0
stulter01,2006,41,8,10,24,2,2,0,471.0,167,86,22,67,105,7.0,4.0,7.0,0,695.0,4.0,91,8.0,1.0,612.0
webbry01,2009,317,16,18,0,0,0,0,976.0,331,122,15,109,229,26.0,12.0,11.0,3,1393.0,87.0,136,18.0,10.0,1245.0
benesan01,1989,168,65,68,167,14,7,0,3349.0,1007,435,105,357,910,27.0,24.0,16.0,15,4645.0,1.0,474,,,4272.0
lindsma01,2007,358,13,15,0,0,0,45,978.0,342,132,18,119,263,17.0,20.0,13.0,2,1418.0,133.0,147,15.0,6.0,1265.0
reyesde01,1997,253,15,21,27,0,0,2,1066.0,358,180,32,213,332,14.0,34.0,7.0,4,1608.0,48.0,205,8.0,7.0,1373.0
swindgr01,1986,153,60,55,152,32,7,0,3129.0,1059,439,109,226,756,8.0,17.0,7.0,7,4316.0,0.0,487,,,4083.0
verasjo01,2006,255,14,13,0,0,0,4,742.0,194,113,28,132,249,10.0,13.0,14.0,3,1068.0,71.0,119,9.0,4.0,909.0
downssc01,2000,58,11,13,45,1,1,0,771.0,299,143,36,100,180,5.0,6.0,13.0,1,1150.0,0.0,163,4.0,6.0,1027.0
laxtobi01,1970,50,0,3,1,0,0,0,223.0,71,44,11,66,65,8.0,10.0,5.0,1,356.0,16.0,50,,,285.0
barojsa01,1982,173,18,21,18,0,0,35,1144.0,367,163,32,171,176,15.0,14.0,9.0,5,1628.0,85.0,177,,,1448.0
chaveje01,2008,191,9,15,2,0,0,1,704.0,254,143,37,90,201,17.0,15.0,8.0,0,1050.0,78.0,153,15.0,8.0,929.0
grahejo01,1990,174,21,26,34,1,0,45,1103.0,411,182,26,165,188,13.0,16.0,23.0,3,1659.0,97.0,207,,,1471.0
leskacu01,1993,293,25,18,11,0,0,20,1155.0,385,209,45,172,338,5.0,29.0,5.0,6,1678.0,105.0,216,,,1501.0
corbiar01,1991,20,2,0,0,0,0,0,89.0,25,8,2,24,21,0.0,2.0,1.0,1,135.0,7.0,8,,,110.0
rhoderi01,1974,119,42,25,92,21,7,0,2026.0,652,257,59,205,327,5.0,17.0,7.0,2,2818.0,10.0,287,,,2606.0
guarded01,1993,305,16,29,25,0,0,7,1165.0,420,229,58,163,306,16.0,12.0,6.0,1,1717.0,61.0,240,,,1548.0
pelfrmi01,2006,150,50,54,146,4,0,1,2630.0,965,429,70,314,493,22.0,11.0,45.0,9,3846.0,1.0,458,53.0,26.0,3408.0
redditi01,2001,101,21,34,79,0,0,0,1309.0,488,250,59,184,309,11.0,13.0,17.0,1,1962.0,4.0,286,26.0,15.0,1720.0
westda01,1988,152,22,24,50,2,0,3,1206.0,379,219,52,213,303,8.0,14.0,14.0,3,1784.0,32.0,237,,,1557.0
belisro01,2009,335,24,20,0,0,0,12,994.0,301,138,20,123,267,32.0,14.0,23.0,1,1410.0,70.0,154,12.0,6.0,1246.0
narvech01,2006,93,25,17,61,0,0,0,1157.0,383,198,46,145,321,5.0,15.0,9.0,2,1668.0,8.0,205,16.0,12.0,1486.0
paulife01,2007,93,13,32,61,0,0,0,1156.0,420,211,45,160,359,9.0,20.0,15.0,2,1699.0,8.0,233,22.0,12.0,1490.0
tapanke01,1989,164,69,52,160,16,5,0,3135.0,1078,458,89,225,638,6.0,13.0,19.0,4,4349.0,1.0,489,,,4105.0
booneda02,1981,57,2,1,0,0,0,4,276.0,91,35,5,28,55,8.0,2.0,1.0,5,378.0,16.0,39,,,349.0
flanami01,1975,174,76,53,159,64,11,1,3384.0,1121,469,96,337,697,12.0,33.0,10.0,3,4684.0,9.0,501,,,4337.0
crainje01,2004,305,32,20,0,0,0,2,942.0,286,122,27,114,202,16.0,7.0,15.0,2,1329.0,78.0,138,14.0,11.0,1175.0
galeri01,1978,182,53,53,140,21,5,2,2779.0,940,462,76,439,490,28.0,24.0,17.0,1,4063.0,9.0,517,,,3607.0
troutst01,1978,149,47,54,120,20,4,4,2406.0,882,357,53,266,372,17.0,18.0,22.0,5,3483.0,17.0,423,,,3195.0
rueteki01,1993,128,55,29,127,3,1,0,2117.0,725,305,75,185,372,13.0,13.0,13.0,0,2960.0,0.0,343,,,2762.0
korecbo01,2008,22,2,0,0,0,0,0,74.0,31,20,3,13,9,0.0,3.0,0.0,0,111.0,10.0,20,1.0,1.0,96.0
powelde01,1985,125,7,20,21,0,0,3,705.0,269,136,23,106,132,12.0,13.0,8.0,2,1062.0,24.0,149,,,948.0
rodrife02,2009,126,5,13,0,0,0,0,397.0,124,68,17,68,140,12.0,13.0,4.0,0,579.0,23.0,73,7.0,2.0,498.0
lincomi01,1999,161,13,24,19,0,0,5,790.0,300,151,37,96,158,8.0,10.0,9.0,0,1163.0,30.0,162,5.0,8.0,1045.0
freemma02,1986,74,6,5,18,0,0,2,500.0,141,80,9,88,117,5.0,12.0,8.0,2,723.0,11.0,85,,,627.0
mechegi01,1999,86,34,28,85,3,2,0,1456.0,474,247,67,207,336,3.0,14.0,11.0,0,2088.0,0.0,255,9.0,12.0,1849.0
barrifr01,1974,118,36,34,92,26,2,3,1996.0,652,306,57,224,309,7.0,9.0,21.0,3,2842.0,16.0,337,,,2597.0
lapoida01,1980,151,42,39,119,5,2,1,2308.0,810,324,50,302,455,30.0,40.0,9.0,10,3321.0,8.0,367,,,3010.0
linebsc01,2000,240,18,6,6,0,0,1,890.0,264,99,27,112,260,14.0,18.0,15.0,0,1238.0,42.0,109,9.0,12.0,1090.0
magnami01,1991,191,10,18,19,0,0,0,976.0,365,159,27,125,170,12.0,12.0,9.0,0,1423.0,47.0,176,,,1289.0
aasedo01,1977,182,41,40,91,22,5,19,2246.0,764,327,61,289,390,19.0,13.0,5.0,1,3201.0,59.0,348,,,2907.0
cordefr01,1999,258,13,17,0,0,0,74,895.0,272,107,20,151,279,15.0,14.0,9.0,2,1301.0,143.0,123,10.0,11.0,1120.0
santajo01,2000,184,59,25,108,4,3,1,2568.0,699,315,87,265,901,2.0,44.0,19.0,6,3480.0,23.0,333,17.0,18.0,3161.0
myersra01,1985,251,21,19,0,0,0,87,980.0,238,93,22,135,362,20.0,10.0,6.0,1,1337.0,174.0,103,,,1196.0
marcush01,2005,120,37,25,95,1,0,1,1776.0,549,253,86,184,479,9.0,8.0,23.0,0,2479.0,12.0,264,6.0,11.0,2255.0
leach01,1980,127,55,40,120,22,8,0,2377.0,704,289,59,289,462,17.0,28.0,7.0,4,3282.0,3.0,324,,,2986.0
slatedo01,2006,206,7,8,0,0,0,0,413.0,147,55,14,59,104,7.0,5.0,9.0,0,619.0,51.0,68,3.0,1.0,547.0
gleatje01,1979,44,5,10,16,1,0,2,375.0,135,68,15,52,40,2.0,8.0,5.0,0,549.0,11.0,78,,,492.0
holzema01,1993,69,2,4,4,0,0,1,225.0,102,64,11,39,45,2.0,2.0,8.0,0,369.0,15.0,70,,,322.0
valdeme01,2004,67,3,1,1,0,0,0,201.0,75,39,7,38,53,4.0,7.0,2.0,1,306.0,23.0,43,2.0,1.0,263.0
clarkma01,1991,127,45,37,110,10,2,0,2128.0,746,326,80,202,384,11.0,30.0,12.0,3,3010.0,2.0,360,,,2796.0
corpama01,2006,280,12,16,0,0,0,34,858.0,302,125,26,80,206,13.0,4.0,9.0,0,1208.0,112.0,129,12.0,6.0,1101.0
motagu01,1999,330,20,22,0,0,0,5,1192.0,330,151,36,145,315,20.0,11.0,12.0,2,1640.0,84.0,161,15.0,8.0,1460.0
hawkian01,1982,166,46,47,139,15,5,0,2655.0,893,390,83,336,398,26.0,18.0,20.0,14,3806.0,14.0,443,,,3450.0
percitr01,1995,360,19,27,0,0,0,171,1121.0,240,131,41,168,460,16.0,16.0,15.0,2,1537.0,269.0,141,3.0,2.0,1349.0
schilcu01,1988,176,34,29,65,17,6,13,1820.0,548,231,42,187,446,18.0,20.0,6.0,4,2518.0,60.0,254,,,2325.0
delucri01,1990,161,27,34,49,1,0,1,1312.0,424,220,64,186,323,10.0,21.0,10.0,0,1889.0,27.0,239,,,1693.0
greisse01,1998,29,8,11,29,0,0,0,503.0,188,100,21,61,80,4.0,3.0,5.0,0,730.0,0.0,105,1.0,1.0,662.0
kershcl01,2008,184,77,46,182,11,7,0,3540.0,896,341,73,393,1206,25.0,46.0,20.0,9,4740.0,1.0,370,59.0,18.0,4250.0
pettian01,1995,197,100,55,190,17,2,0,3747.0,1306,554,102,456,834,13.0,31.0,20.0,6,5346.0,2.0,603,7.0,4.0,4859.0
berenju01,1978,75,12,22,42,3,1,1,924.0,253,141,34,164,226,7.0,5.0,13.0,3,1326.0,16.0,159,,,1149.0
moyerja01,1986,141,34,54,111,7,2,0,2100.0,766,355,79,282,435,21.0,22.0,19.0,6,3075.0,9.0,394,,,2774.0
kazmisc01,2004,151,57,46,150,1,1,0,2611.0,805,370,88,392,900,9.0,44.0,31.0,1,3755.0,0.0,408,17.0,26.0,3289.0
willich01,1971,188,16,14,24,1,0,4,1218.0,405,171,24,187,194,32.0,18.0,10.0,1,1770.0,51.0,194,,,1573.0
laddpe01,1979,124,9,17,1,0,0,31,512.0,148,79,25,68,134,11.0,8.0,4.0,0,722.0,93.0,88,,,650.0
wohlema01,1991,288,26,14,0,0,0,71,888.0,255,108,14,127,323,25.0,17.0,7.0,0,1256.0,161.0,124,,,1122.0
bielemi01,1984,107,30,26,80,6,3,0,1515.0,483,216,41,223,311,13.0,23.0,4.0,14,2184.0,9.0,242,,,1957.0
greento01,1989,106,38,19,89,11,5,0,1756.0,536,251,54,216,426,11.0,29.0,7.0,1,2483.0,4.0,271,,,2260.0
mccarbr01,2005,110,20,24,56,1,1,0,1118.0,366,189,55,142,251,9.0,10.0,9.0,2,1603.0,13.0,202,7.0,14.0,1431.0
hernafe02,2005,172,71,53,172,13,4,0,3464.0,1057,410,97,357,1042,14.0,60.0,35.0,4,4787.0,0.0,465,25.0,26.0,4344.0
jonesod01,1975,64,8,18,35,4,0,0,716.0,277,143,30,93,150,10.0,10.0,6.0,2,1067.0,13.0,156,,,968.0
cokeph01,2008,321,17,25,15,0,0,7,1021.0,351,159,25,127,266,24.0,19.0,10.0,0,1465.0,62.0,180,16.0,17.0,1295.0
hudsoch02,1983,190,49,55,133,14,3,2,2823.0,922,416,96,330,557,23.0,20.0,10.0,13,4008.0,26.0,469,,,3668.0
lewalde01,1975,23,4,3,3,0,0,1,170.0,63,24,2,19,14,5.0,2.0,1.0,0,249.0,10.0,26,,,229.0
jacksed01,2003,106,25,30,77,1,1,0,1368.0,515,261,55,229,311,6.0,22.0,9.0,4,2059.0,8.0,282,12.0,14.0,1795.0
tomkobr01,1997,164,49,42,123,5,0,1,2520.0,825,416,119,286,596,32.0,27.0,20.0,2,3586.0,13.0,448,12.0,15.0,3253.0
hudsoda01,2009,65,28,18,58,3,0,0,1152.0,367,160,37,98,306,2.0,12.0,13.0,1,1590.0,1.0,174,10.0,10.0,1459.0
karstje01,2006,119,21,36,76,2,2,0,1505.0,547,252,72,138,264,18.0,11.0,8.0,3,2143.0,14.0,280,18.0,27.0,1952.0
lackejo01,2002,183,79,58,182,10,7,0,3484.0,1181,493,108,354,932,17.0,72.0,54.0,5,4948.0,0.0,547,21.0,23.0,4496.0
wilcomi01,1970,147,22,30,53,10,3,6,1397.0,474,229,50,205,260,28.0,11.0,22.0,4,2035.0,45.0,254,,,1808.0
jacksda02,1983,154,60,57,142,35,12,1,2920.0,921,371,49,376,591,10.0,24.0,24.0,6,4122.0,7.0,431,,,3722.0
ryanke01,1992,208,13,14,0,0,0,30,742.0,229,102,18,133,200,23.0,10.0,8.0,3,1086.0,114.0,117,,,945.0
